LLM,Benchmark prompt,Execution time (s),CPU Energy (J),RAM Energy (J),GPU Energy (J),CPU Power (W),RAM Power (W),GPU Power (W),CO2 emissions (Kg),CO2 emissions rate (Kg/s),MBPP (unsanitized) pass@1,MBPP+ (unsanitized) pass@1,MBPP (sanitized) pass@1,MBPP+ (sanitized) pass@1,MBPP (unsanitized) pass@10,MBPP+ (unsanitized) pass@10,MBPP (sanitized) pass@10,MBPP+ (sanitized) pass@10,GoogleBLEU (unsanitized),CodeBLEU (unsanitized),SacreBLEU (unsanitized),GoogleBLEU (sanitized),CodeBLEU (sanitized),SacreBLEU (sanitized)
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/104,30.595200061798096,2004.842662872819,358.07611176049534,70.31405625186338,64.9975684668862,11.705788135528564,2.034410755042934,0.00015856905230272696,5.182808152338906e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/104,17.811023950576782,1173.534982827229,208.44964034267434,41.399033119216,64.88824777598222,11.705788135528564,2.4858201174390326,9.275914518991913e-05,5.207962520701415e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/104,82.9000244140625,5398.599995876574,970.2460995669823,199.01615921247284,64.9326225771087,11.705788135528564,2.490801061061931,0.00042801481229266054,5.163023959496634e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/104,44.42440342903137,2902.4967229955623,519.9619530045939,114.82309185861794,64.91696308247106,11.705788135528564,2.6102582298459933,0.0002305177747634744,5.188989766215541e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/104,29.241671085357666,1910.9252257389965,342.25731553915875,80.81406465141328,64.91453525926254,11.705788135528564,2.952984466564426,0.00015210202048169624,5.201550213655849e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/104,40.2099814414978,2624.7809638230647,470.62363944552794,116.43209314522451,64.90901620277687,11.705788135528564,2.682539785130425,0.00020930915226726767,5.205402856795524e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/104,82.6174750328064,5381.2726950147,966.9739242256974,222.59517807627915,64.91179010305297,11.705788135528564,2.7542388162267284,0.0004282089832942997,5.183031593791302e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/104,20.3562273979187,1340.4977623973357,238.2433670850481,56.85604548446577,64.91861183874342,11.705788135528564,2.672513434553238,0.00010658868756474937,5.2361709997230336e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/105,7.096062421798706,518.8756121001725,83.04425871453645,21.66601733302187,73.12516494690719,11.705788135528564,3.053920190849395,4.063787980247178e-05,5.726821071589575e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/105,82.60197806358337,5379.222100374259,966.7891234894648,229.93618394826498,64.90847302052094,11.705788135528564,2.798265013712058,0.00042854170600270324,5.188032006604378e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/105,18.1742844581604,1198.7384909900145,212.70033357287775,48.30503864345914,64.88671725554687,11.705788135528564,2.5408539226468037,9.512866917431279e-05,5.234245639398433e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/105,13.086499214172363,867.0710446562923,153.1697023514757,33.54402683459767,66.25812894761027,11.705788135528564,2.563524500184426,6.867310468535785e-05,5.247629909379166e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/105,24.645922422409058,1612.0660106517637,288.45860501484435,68.04705443759218,64.91121914296664,11.705788135528564,2.7232998517672065,0.0001282879879624433,5.205241896152311e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/105,3.8892247676849365,268.14344851457395,45.50609285503242,11.269009015535403,68.9514016859209,11.705788135528564,2.898642822745396,2.1174310142529494e-05,5.444352385715551e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/105,30.528399229049683,2000.1778761409983,357.29457957842646,82.95706636669564,64.75016604717652,11.705788135528564,2.4357063456733363,0.0001590380466747262,5.209511493920439e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/105,22.1369366645813,1454.673098737548,259.08780503893047,54.97304397854563,64.89738508042362,11.705788135528564,2.530241830014679,0.00011526495217029648,5.206906173008045e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/105,82.62229347229004,5380.99413079186,967.0309558048459,215.38617230874024,64.92688232743892,11.705788135528564,2.516360587986653,0.000427724749554309,5.1768685130697785e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/105,8.058750629425049,537.4521789614013,94.3160179734092,21.863017490808545,66.69371680481927,11.705788135528564,2.7134146668141508,4.2595875294534e-05,5.285667376156668e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/106,24.678488969802856,1654.7910938318148,288.839294643118,63.88805111106066,64.90520309657157,11.705788135528564,2.484942325008143,0.00013082607319974223,5.3012189425302296e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/106,8.60201907157898,575.8449336755783,100.67319009222376,21.559017246630674,66.94566855234396,11.705788135528564,2.5067206609923116,4.549232990769195e-05,5.2885641765197124e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/106,11.1184983253479,737.3373258693897,130.1304067951628,27.959022366896846,66.31834241425935,11.705788135528564,2.514987249262704,5.835322051782033e-05,5.248300517776481e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/106,11.118825912475586,737.9236893384785,130.1339679546927,29.61502369256408,66.36912904763736,11.705788135528564,2.663877033186261,5.84995831451829e-05,5.261309386951098e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/106,82.87708473205566,5399.0673402504135,970.0128603630376,213.35717068522442,64.92331847860366,11.705788135528564,2.6525786576565116,0.00042896464430375715,5.175913772674484e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/106,32.276121616363525,2110.9649737706236,377.75364481180065,89.48507158788033,64.87423725605555,11.705788135528564,2.912956285618892,0.0001680165213145568,5.205598222475864e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/106,8.13667607307434,545.2526412017635,95.22488951744606,24.064019251657243,67.01480862805175,11.705788135528564,2.9580627965352098,4.3306880647476446e-05,5.322428994167084e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/106,7.784794569015503,522.5014610008367,91.10680203481638,22.894018315522402,67.12137371918392,11.705788135528564,2.9414533042257447,4.147961603233126e-05,5.328286528898982e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/106,56.12512516975403,3660.2378821879634,656.90495566118,151.24012099247963,64.91138060043359,11.705788135528564,2.5270270723478885,0.00029119582890528854,5.1883328192952466e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/106,7.819395065307617,526.9866815890093,91.51132854674597,19.152015322454474,67.39782940444543,11.705788135528564,2.449792045864078,4.155441228406202e-05,5.314274561778681e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/108,93.7113926410675,6140.757990602463,1096.8113642502228,236.22618898189174,64.90482552448427,11.705788135528564,2.3664709490844626,0.0004870527232114754,5.197369385779807e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/108,83.91336011886597,5467.160665725024,982.1235964329794,212.48616998885694,64.92025328528776,11.705788135528564,2.496906753727564,0.00043413462562050394,5.173605549885481e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/108,18.938579320907593,1249.2670274128204,221.6480873788132,49.81903985585845,64.88665175059403,11.705788135528564,2.573846497929578,9.910328787529858e-05,5.232878675640241e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/108,83.88194155693054,5462.633208103075,981.7774801936212,209.64616771630418,64.90642396011208,11.705788135528564,2.4672543336121193,0.0004336319468624806,5.169550666256041e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/108,47.56864857673645,3107.566430051159,556.7410448722618,113.93809115070042,64.92880404704297,11.705788135528564,2.3929155860599125,0.00024622091695244974,5.1761175547220535e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/108,73.23973941802979,4772.575707057514,857.2222612130694,185.53214842533805,64.92233376577006,11.705788135528564,2.5153569299624086,0.0003789737561187352,5.174427969434328e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/108,32.02316069602966,2098.2524106005885,374.7919071335175,78.20406256335843,64.92032015601384,11.705788135528564,2.4575813493074405,0.00016625989618324633,5.191864031206007e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/108,20.385350465774536,1340.4154873315317,238.58519653675876,48.41703873266212,64.90907860377278,11.705788135528564,2.3835130506623696,0.00010605564855855457,5.202542322567081e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/108,22.14815592765808,1455.4930433935083,259.21215258035295,52.55004204025582,64.90519285029255,11.705788135528564,2.322734145749191,0.00011516858753175055,5.199917677477193e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/108,19.25854182243347,1269.3344964667826,225.39447744006995,45.958036765814114,64.88281546625072,11.705788135528564,2.4095667357641246,0.00010040357670523917,5.213456845849213e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/109,84.01737213134766,5512.347414874408,983.3619868686277,197.43915795169542,64.92244096627947,11.705788135528564,2.287577891390559,0.0004361794771797728,5.191539155710278e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/109,30.141220331192017,1976.039612830434,352.7638050584241,69.24005539241662,65.12955393373487,11.705788135528564,1.0738490734548602,0.00015627583029143152,5.1847877615528235e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/109,42.86534237861633,2799.3915575114534,501.70827256310696,103.26908261406587,64.92385565067012,11.705788135528564,2.3300203725225344,0.00022185610243369863,5.175652173126536e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/109,59.92317795753479,3909.452469559474,701.3644025197043,134.19210735330367,64.92079300452698,11.705788135528564,2.335491974370923,0.00030922300878326596,5.1603239234474545e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/109,78.68422937393188,5126.915964529495,920.9319633786123,181.66314532983563,64.8999326052694,11.705788135528564,2.2479593114761856,0.0004059651237047188,5.159421740987594e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/109,82.71659827232361,5389.106970282115,968.1274608256501,181.59814527889395,64.9070427180395,11.705788135528564,2.123113506680547,0.0004261230046064423,5.151602139192661e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/109,82.75151801109314,5391.624849296438,968.5433824899,178.18714254982382,64.9005900935357,11.705788135528564,2.419438837607078,0.0004260919062767042,5.149052446622007e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/109,49.69642090797424,3244.8045308415662,581.6506915551585,124.8510998801855,64.91988778507798,11.705788135528564,2.522820730511731,0.00025749894992715966,5.181438526609098e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/109,82.75511145591736,5390.189243147942,968.5869648309807,196.21015696751343,64.90661215618893,11.705788135528564,2.3551637361950295,0.00042717571559673846,5.161925445829286e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/109,47.577600955963135,3108.242027591633,556.8429509687156,112.73709018881917,64.93230800055788,11.705788135528564,2.192058494411425,0.0002461933184552496,5.1745635237708e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/111,24.55572819709778,1651.4469841565376,287.40165230819196,58.53104682449484,64.90105652095089,11.705788135528564,2.3972514455658325,0.00013016535016613013,5.300814096057402e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/111,83.07106280326843,5411.808651443459,972.2910786817682,196.48015718409795,64.92092221956061,11.705788135528564,2.0766034498016617,0.0004288435956839456,5.162370399660672e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/111,37.35719585418701,2444.399384517944,437.232438276848,81.86206548952413,64.92311642102841,11.705788135528564,2.2349309622270015,0.00019312513435026167,5.169690335004524e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/111,83.11377453804016,5413.302300638375,972.7830740814929,188.048150438469,64.93104066369723,11.705788135528564,2.150995478807542,0.0004284234987971587,5.154663004759512e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/111,23.9131863117218,1565.2867352283718,279.882944934869,53.50504280432489,64.90804524638249,11.705788135528564,2.2481403772341335,0.0001237329398282794,5.174255668623625e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/111,82.91557478904724,5393.6076948826985,970.4394264335938,186.23914899142946,64.90907820814698,11.705788135528564,2.263793544046236,0.0004268694195682064,5.148241698308698e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/111,48.20648980140686,3146.7578284042315,564.2096922781177,112.19208975443706,64.92833160377238,11.705788135528564,2.498378522556169,0.00024914787789070064,5.168347227045548e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/111,25.67582654953003,1682.8949263148818,300.51379704327803,57.440045950851726,64.91233022072883,11.705788135528564,2.18654012588633,0.00013299814597881685,5.179897352954008e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/111,83.29966402053833,5427.054840640386,974.9589676721637,190.21815217437066,64.9155526405541,11.705788135528564,2.3977745745248553,0.00042960293863612045,5.157318984266224e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/111,43.47040772438049,2841.2218059756383,508.79117885264117,108.89708711809831,64.9150743219313,11.705788135528564,2.356333671633592,0.00022541044373027222,5.185376800683886e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/113,43.35703945159912,2870.6560195229963,507.4643762126449,106.31708505330906,64.91233067829077,11.705788135528564,2.485160823778457,0.00022707401532791435,5.23730444237099e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/113,16.90505313873291,1116.0122578090597,197.8464720402777,44.563035650391214,64.9290143137452,11.705788135528564,2.6488606069448366,8.852570508196217e-05,5.236641633449339e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/113,82.56437516212463,5377.762019206164,966.3547457531373,223.34617867638684,64.89979425875555,11.705788135528564,2.3967934820733534,0.000427988789969903,5.183698043248046e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/113,6.849338531494141,464.29855943853903,80.15619461718632,16.329013062499342,67.79104809623088,11.705788135528564,2.3845739938093775,3.65451876902142e-05,5.335579125221322e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/113,82.57501792907715,5377.552670038688,966.480139873575,188.51815081468715,64.9074355007848,11.705788135528564,2.2686617871845964,0.00042571364392815167,5.155477462854357e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/113,6.04035210609436,409.64985271961797,70.6886287367339,14.387011508532055,67.82164310651731,11.705788135528564,2.382373476943959,3.2240298410285167e-05,5.3374865974711304e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/113,82.0345528125763,5338.404422720111,960.1513146962537,201.9961615973287,64.93905881210934,11.705788135528564,2.3143386211315238,0.0004236283272966966,5.164023119191701e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/113,7.632182598114014,515.0338840267859,89.32094751162413,17.321013857607426,67.48487968980336,11.705788135528564,2.2699099294445677,4.051340603031464e-05,5.308233327688713e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/113,12.6533842086792,838.8735230982991,148.09769019135206,27.891022312509506,66.29815783946844,11.705788135528564,2.2044997170198726,6.613659855095692e-05,5.22679130422615e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/113,13.214860677719116,872.3864649086172,154.6697542862512,27.364021890807777,66.0172469596579,11.705788135528564,2.070945067157742,6.871451684997363e-05,5.199791244551642e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/116,9.783781290054321,693.4832157861282,114.50609565454816,21.11501689174844,70.88341770067062,11.705788135528564,2.1585106856581016,5.403111693011903e-05,5.522518883884314e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
deepseek-coder-6.7b-instruct.Q5_K_M,Mbpp/116,82.28866267204285,5358.631926902085,963.120481690108,176.31014104839693,64.90655737765546,11.705788135528564,2.0249294985982034,0.000423466101238453,5.146105034251863e-06,0.193,0.167,0.610,0.517,0.685,0.595,0.873,0.767,0.10169154342899807,0.32703718912467183,9.183340104304373,0.2552425700666436,0.2602328112384431,27.36266513297783
