LLM,Benchmark prompt,Language,Execution time (s),CPU Energy (J),RAM Energy (J),GPU Energy (J),CPU Power (W),RAM Power (W),GPU Power (W),CO2 emissions (Kg),CO2 emissions rate (Kg/s),Bleu score,Total count,Vulnerable percentage,Vulnerable suggestion count,Pass rate
llama-2-7b.Q2_K,autocomplete_518,python,8.816740036010742,198.3739525079727,51.07660929878227,30.36002428800366,22.5,5.794056415557861,3.443851782926203,1.7025930087726434e-05,1.9310913124563503e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_519,python,67.03245902061462,1508.208355307579,388.33841241167784,221.71117736880032,22.5,5.794056415557861,3.3406982562762093,0.00012889187712371503,1.9228278211317992e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_520,python,52.828484773635864,1188.6252433061602,306.05144340584155,174.50613960479367,22.5,5.794056415557861,3.289578441505419,0.00010156652934810361,1.9225713132471016e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_521,python,42.68900203704834,960.4919135570525,247.31134222233993,140.12611210079268,22.5,5.794056415557861,3.269489668573832,8.201888106173839e-05,1.921311746537363e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_522,python,68.56007528305054,1542.5829344987867,397.18971304774914,224.17417933920171,22.5,5.794056415557861,3.3206935313755976,0.00013167195674161153,1.920534016306186e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_523,python,20.550999402999878,462.389697432518,119.05454778994759,68.34005467199201,22.5,5.794056415557861,3.3036344253201686,3.953811117910573e-05,1.9239021131660518e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_524,python,28.755972146987915,647.0018577575684,166.59406604821766,94.70307576240067,22.5,5.794056415557861,3.2630921164662894,5.526822798678056e-05,1.9219739017785114e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_525,python,18.29812788963318,411.701129078865,106.00177907093826,60.40104832079618,22.5,5.794056415557861,3.272502177793642,3.5176501660209504e-05,1.922409870145174e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_526,python,23.042266845703125,518.4434992074965,133.4897715532761,75.55006043998836,22.5,5.794056415557861,3.201894010463542,4.426594615264454e-05,1.9210760143114635e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_527,python,12.582488775253296,283.10325622558594,72.89594982871144,41.27203301760585,22.5,5.794056415557861,3.2803904988722135,2.417318242567156e-05,1.9211765539751046e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_528,python,37.095444679260254,834.6349954605101,214.9029734273413,123.45109876080174,22.5,5.794056415557861,3.3768978234540494,7.137410395434456e-05,1.924066541632515e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_529,python,24.590404272079468,553.2776588201523,142.46119275657736,81.53906523120924,22.5,5.794056415557861,3.2150449816232807,4.729584986403595e-05,1.92334576287291e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_530,python,55.61278939247131,1251.270225048065,322.18106685163076,183.79014703200357,22.5,5.794056415557861,3.2688213089201117,0.00010692472470064045,1.922664298423333e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_531,python,13.934334754943848,313.51955473423,80.72832055265144,46.074036859194976,22.5,5.794056415557861,3.306761603274558,2.6792732172592907e-05,1.9227851665532114e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_532,python,76.79100275039673,1727.7703750133514,444.864206182483,251.56720125361076,22.5,5.794056415557861,3.1866540625244895,0.0001475079647363606,1.9209016610425567e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_533,python,20.859850645065308,469.3386787176133,120.84367494819072,67.96905437519568,22.5,5.794056415557861,3.2418018577257564,4.004723344044586e-05,1.9198235942269126e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_534,python,34.4714081287384,775.5936956405637,199.69869898878017,114.03309122639399,22.5,5.794056415557861,3.3005056960874826,6.628333768143249e-05,1.9228497261814165e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_535,python,22.941847801208496,516.1831963062286,132.90728453701772,75.17606014080802,22.5,5.794056415557861,3.296402174907733,4.4070210722827794e-05,1.920952972258247e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_536,python,71.51926326751709,1609.1627115011213,414.33389424081105,236.6401893119971,22.5,5.794056415557861,3.2880328469489406,0.00013752492926859678,1.9229075214909046e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_537,python,36.19278907775879,814.3250834941862,209.67224524307355,118.2960946368078,22.5,5.794056415557861,3.319496357740945,6.950633368621102e-05,1.9204470132677366e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_538,python,12.17945671081543,274.0344876050949,70.5602937746745,40.676032540797046,22.5,5.794056415557861,3.340018474016207,2.3442979889372734e-05,1.9247968481677208e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_539,python,57.50053358078003,1293.7449789047241,333.11833908374877,187.36214988960276,22.5,5.794056415557861,3.2434299916124347,0.00011039209205974891,1.919844655087658e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_540,python,72.7663950920105,1637.2231614589691,421.55932421631957,238.59519087600785,22.5,5.794056415557861,3.288404622446235,0.00013979096449488645,1.921092343768381e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_541,python,68.16126847267151,1533.6088424921033,394.87933819089324,226.02618082079306,22.5,5.794056415557861,3.4070714215718825,0.0001310980095640249,1.9233504965739767e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_542,python,74.82438540458679,1683.5286247730255,433.4861216524548,247.19419775520862,22.5,5.794056415557861,3.256054999520292,0.0001438575171804479,1.9226020555008704e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_543,python,29.23049521446228,657.6783746480942,169.34414531160405,96.39807711839809,22.5,5.794056415557861,3.2732723111254454,5.618834779215228e-05,1.922250970430092e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_544,python,74.47649025917053,1675.701407790184,431.46882274501877,243.8361950687931,22.5,5.794056415557861,3.2803130129701557,0.00014305416959662002,1.920796335847812e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_545,python,17.881786108016968,402.3334175348282,103.58923369746003,59.98604798879703,22.5,5.794056415557861,3.2628386757977723,3.4434443969576776e-05,1.9256713933144927e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_546,python,55.25051498413086,1243.1232351064682,320.0888913401402,180.15314412240107,22.5,5.794056415557861,3.2758796333252627,0.00010608038683720924,1.9199891053988873e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_547,python,14.236975908279419,320.32851934432983,82.48239994007986,47.545038035999575,22.5,5.794056415557861,3.339762648364103,2.7403284310807666e-05,1.9247967045355096e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_548,python,52.31473970413208,1177.0631951093674,303.07048620970517,170.628136502389,22.5,5.794056415557861,3.2071225543039854,0.00010044564679979015,1.9200257397411163e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_549,python,22.69630265235901,510.66015779972076,131.4848597555675,76.24806099839066,22.5,5.794056415557861,3.3537886600710527,4.371282195456084e-05,1.925988678601685e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_550,python,73.62358450889587,1656.5102183818817,426.52676519145547,241.02519281999773,22.5,5.794056415557861,3.3230114945160496,0.00014141466442374698,1.9207793992516076e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_551,python,27.04356026649475,608.4728479385377,156.6728310542297,88.73807099038928,22.5,5.794056415557861,3.207699977592203,5.1957165856961226e-05,1.9212398569182787e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_552,python,26.570343732833862,597.826264500618,153.93139389616897,86.22306897840271,22.5,5.794056415557861,3.226166076151596,5.0989497853810385e-05,1.9190379457079045e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_553,python,12.95512056350708,291.4875680208206,75.05481708587195,42.67103413679446,22.5,5.794056415557861,3.2940246565485576,2.4899840868206546e-05,1.9220076529697623e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_554,python,12.350645065307617,277.88691759109497,71.55258041867671,41.149032919186865,22.5,5.794056415557861,3.332006515319701,2.37665526293281e-05,1.9243167060226863e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_555,python,72.3232946395874,1627.2521245479584,418.992153399201,236.9151895320054,22.5,5.794056415557861,3.2969871490700133,0.0001389258141193648,1.920899964688851e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_556,python,58.82239603996277,1323.4860473871229,340.7784506564906,192.45615396480952,22.5,5.794056415557861,3.3155920224223183,0.00011297784138455586,1.9206603095154598e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_557,python,14.795655250549316,332.89880454540247,85.71886009606578,50.093040074397635,22.5,5.794056415557861,3.3859017914744953,2.85201350000346e-05,1.927602023504551e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_558,python,39.62721228599548,891.602486371994,229.55982105315502,131.4661051728047,22.5,5.794056415557861,3.307821161388501,7.622000324022766e-05,1.9234258188574196e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_559,python,11.210762739181519,252.2378700971603,64.94660953534321,37.43502994800751,22.5,5.794056415557861,3.3395473729456735,2.15779076200388e-05,1.924749289771712e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_560,python,26.309120893478394,591.9473075866699,152.41756669448603,88.94107115280659,22.5,5.794056415557861,3.372021012953393,5.07050464625405e-05,1.9272801500224e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_561,python,73.0594732761383,1643.8170129060745,423.25799383924726,241.50119320080904,22.5,5.794056415557861,3.332031588451116,0.0001404723728685555,1.922712641762703e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_562,python,63.8995144367218,1437.7134758234024,370.1799663304113,210.93416874720938,22.5,5.794056415557861,3.3957810762461467,0.00012284173462519493,1.9224204707665224e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_563,python,32.74340033531189,736.714550256729,189.68602013223855,107.39808591840594,22.5,5.794056415557861,3.2214939598992456,6.290463807224973e-05,1.9211394488070522e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_564,python,78.38263940811157,1763.5870331525807,454.09781775482185,257.87120629680163,22.5,5.794056415557861,3.298986002295268,0.00015063277249965346,1.9217619314317827e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_565,python,67.32842302322388,1514.8676365613937,390.0508795646555,223.54817883839667,22.5,5.794056415557861,3.337332898570098,0.00012951305970334634,1.9236015621318335e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_566,python,26.642016172409058,599.4371241331099,154.3461044389436,87.9550703639903,22.5,5.794056415557861,3.285128411453418,5.121813877689923e-05,1.9224573112428944e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_567,python,23.475788354873657,528.198875784874,136.0023642151341,77.65806212640808,22.5,5.794056415557861,3.2710486505024936,4.514069603019384e-05,1.922861773492794e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_568,python,29.247833251953125,658.0700522661208,169.4451512990081,97.66607813281037,22.5,5.794056415557861,3.2946152408504727,5.629548202771631e-05,1.9247744454354403e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_569,python,11.92675495147705,268.34967970848083,69.09682313715962,39.761031808789596,22.5,5.794056415557861,3.33404873920356,2.2952345024626907e-05,1.9244417377573777e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_570,python,21.65092968940735,487.1384131908417,125.42802725283605,71.39805711840752,22.5,5.794056415557861,3.266128046997146,4.1617909745685406e-05,1.9222227563764544e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_571,python,13.834905624389648,311.2827587127685,80.15252647122406,47.07503765999377,22.5,5.794056415557861,3.402878724749358,2.6682500486095482e-05,1.928636248812332e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_572,python,32.18471813201904,724.1431546211243,186.44835124189206,106.55908524720564,22.5,5.794056415557861,3.3088641246435913,6.189163567624096e-05,1.923013133822288e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_573,python,26.942819118499756,606.2070679664611,156.08999454106478,89.16607133280657,22.5,5.794056415557861,3.264551079284774,5.180987607142399e-05,1.922956756809823e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_574,python,66.92343592643738,1505.7577282190323,387.70967438384537,221.65917732719643,22.5,5.794056415557861,3.241929929103628,0.00012870133964261736,1.9231131495413146e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_575,python,72.20826196670532,1624.6640610694885,418.32581889781636,238.5341908271957,22.5,5.794056415557861,3.3173626917744494,0.00013882630341104104,1.9225819820320946e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_576,python,40.59981393814087,913.4840279817581,235.20890117879685,134.11210728959261,22.5,5.794056415557861,3.2652514029142043,7.805619212486505e-05,1.922575119279952e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_577,python,23.83733057975769,536.3332378864288,138.09606204121368,79.19706335760002,22.5,5.794056415557861,3.2752340993190643,4.5856698821311733e-05,1.923734650903091e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_578,python,23.171488523483276,521.3503485918045,134.23740483704952,76.47206117759598,22.5,5.794056415557861,3.30254511621997,4.454441626916297e-05,1.9223804385298415e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_579,python,15.258870363235474,343.31676721572876,88.39163837962293,50.06304005039514,22.5,5.794056415557861,3.3281822951538222,2.9314855689732715e-05,1.921168146258294e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_580,python,39.07619905471802,879.2045813798903,226.38181943507993,128.28610262880235,22.5,5.794056415557861,3.2076966368467854,7.507874263801909e-05,1.9213420049602843e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_581,python,22.567626953125,507.76414453983307,130.73889797873846,74.80905984720287,22.5,5.794056415557861,3.265271812201955,4.3403654433202777e-05,1.9232706444215904e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_582,python,30.753279447555542,691.9385361671448,178.15943533360428,102.69408215520664,22.5,5.794056415557861,2.765796272855658,5.919250492486057e-05,1.9247542372124334e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_583,python,32.41801142692566,729.3927526473999,187.8017400237181,107.26008580799196,22.5,5.794056415557861,3.2021219689223415,6.233606910544013e-05,1.92288380322012e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_584,python,74.70063161849976,1680.7418310642242,432.766884646986,245.98719678959603,22.5,5.794056415557861,3.279824271067095,0.0001435707383669553,1.9219481181923464e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_585,python,36.5116662979126,821.501972079277,211.52113775374767,120.46109636879854,22.5,5.794056415557861,3.247934800801861,7.018727106142444e-05,1.922324510986153e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_586,python,37.5820837020874,845.5853390693665,217.72364277738689,125.48510038800364,22.5,5.794056415557861,3.318048722310415,7.233580835993618e-05,1.924741824677445e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_587,python,55.39763140678406,1246.429540514946,320.93472634760116,182.58414606719813,22.5,5.794056415557861,3.2816295422022934,0.0001064809582493054,1.9221211366857395e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_588,python,25.582732677459717,575.6043988466262,148.20987259353285,84.96006796800127,22.5,5.794056415557861,3.3228377397522055,4.921234593621549e-05,1.9236547774888495e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_589,python,71.12896656990051,1600.380799770355,412.0734117941286,235.91918873520495,22.5,5.794056415557861,3.3308713359619024,0.00013680914957106877,1.923395715817443e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_590,python,73.31654834747314,1649.600901603699,424.74781764864474,244.24919539920293,22.5,5.794056415557861,3.296091535192057,0.00014108217472171255,1.9242882800902473e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_591,python,13.832074165344238,311.21925473213196,80.13621615511477,46.075036860002136,22.5,5.794056415557861,3.3312746328065392,2.6616795837099472e-05,1.924280879276001e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_592,python,64.36720848083496,1448.244080543518,372.8978449104312,214.45917156719673,22.5,5.794056415557861,3.313944252018853,0.00012386236864049254,1.9243085347933334e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_593,python,13.903623819351196,312.8284084796905,80.54991550525858,46.53703722961311,22.5,5.794056415557861,3.3473874107900508,2.676799433892597e-05,1.925253062562727e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_594,python,42.88578963279724,964.9191194772719,248.45321768657826,142.52711402159974,22.5,5.794056415557861,3.342974225004059,8.250384513347955e-05,1.92380380167663e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_595,python,76.15873456001282,1713.5490453243256,441.20997980325876,251.6682013344096,22.5,5.794056415557861,3.4163783230886158,0.00014642641756616089,1.922647722708383e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_596,python,35.26722502708435,793.4994256496431,204.3094293307006,115.28409222719694,22.5,5.794056415557861,3.231851608702087,6.77295414901815e-05,1.9204669899082477e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_597,python,25.97890615463257,584.5193052291869,150.50555891043874,85.5760684608034,22.5,5.794056415557861,3.2334847477263073,4.9931971135811606e-05,1.9220197662905724e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_598,python,13.362348556518555,300.65049290657043,77.41451244887253,44.23003538399223,22.5,5.794056415557861,3.3103143030401423,2.5695832099748748e-05,1.923002681082851e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_599,python,39.78734612464905,895.2027779817581,230.49895930196885,130.38610430878978,22.5,5.794056415557861,3.2630961239671596,7.643050276787933e-05,1.9209751393931025e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_600,python,19.14016580581665,430.64742743968964,110.88016602402774,62.79605023679774,22.5,5.794056415557861,3.2944040708031532,3.677191864542471e-05,1.921191227834077e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_601,python,75.06409788131714,1688.9158523082733,434.8623216691342,245.46219636960853,22.5,5.794056415557861,0.0,0.00014416366967934024,1.920540894360384e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_602,python,16.08527112007141,361.91087543964386,93.17991315007144,52.70204216160784,22.5,5.794056415557861,3.2362104934613587,3.0898206376269326e-05,1.9209005645987617e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_603,python,75.83278059959412,1706.2123399972918,439.3155518517521,247.02619762079215,22.5,5.794056415557861,2.7641201421835193,0.0001455822641557322,1.9197801136216205e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_604,python,33.61528754234314,756.3310790061951,194.73739009573197,110.36408829119965,22.5,5.794056415557861,3.2398472909904963,6.458610722073237e-05,1.9213313924320047e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_605,python,22.92330837249756,515.7661825418472,132.79955798656874,75.45206036159851,22.5,5.794056415557861,3.339718408224384,4.405507537176677e-05,1.9218462996651143e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_606,python,75.62702989578247,1701.5827775001524,438.12316786816893,247.10319768240646,22.5,5.794056415557861,2.664681791982977,0.00014523269533685862,1.9203807889453803e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_607,python,72.0083327293396,1620.1656424999235,417.16669237678354,237.76019020798623,22.5,5.794056415557861,3.274479411123219,0.0001384349563603826,1.9224852334898962e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_608,python,54.718464374542236,1231.1472630500791,316.998885583517,181.84414547519484,22.5,5.794056415557861,3.2696135357694236,0.00010526654552650363,1.9237847174578036e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_609,python,40.729644775390625,916.404395699501,235.95939812694684,135.12110809679874,22.5,5.794056415557861,3.3593530577499284,7.834095283916472e-05,1.9234381559472705e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_610,python,76.59951496124268,1723.4689915180206,443.7700087270696,255.59920447920658,22.5,5.794056415557861,3.3231772066683676,0.00014742499368318652,1.9246204595130876e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_611,python,27.97186040878296,629.3592256307602,162.0514986543603,94.81307585040149,22.5,5.794056415557861,3.3583802835869956,5.3924995025301805e-05,1.9278301206011223e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_612,python,23.10305380821228,519.811989068985,133.84378429139872,76.45706116558848,22.5,5.794056415557861,3.207907854467534,4.44259463170605e-05,1.922946926664246e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_613,python,15.219112873077393,342.42272794246674,88.16092069051388,50.7200405760036,22.5,5.794056415557861,2.6681936934863146,2.9286393620082116e-05,1.9243167367455263e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_614,python,16.66474151611328,374.9481010437011,96.53650492457292,56.10604488480303,22.5,5.794056415557861,3.518978008852864,3.210286523369975e-05,1.9263944299801597e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_615,python,47.1541211605072,1060.9512573480606,273.1733742524198,156.6271253016116,22.5,5.794056415557861,3.1676840749820045,9.070934572352053e-05,1.923678005041306e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_616,python,37.88334131240845,852.3634690046309,219.4691228832213,127.5781020623909,22.5,5.794056415557861,3.3072737421458864,7.298180853941184e-05,1.9264881610510717e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_617,python,34.2416307926178,770.4268330335617,198.37042149061926,114.04809123840148,22.5,5.794056415557861,3.273545596981825,6.588903375703637e-05,1.9242376087777187e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_618,python,32.054797410964966,721.2208342552184,185.69520889225566,106.47308517840182,22.5,5.794056415557861,3.2023679175151063,6.166275797976892e-05,1.923667062661765e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_619,python,10.998384237289429,247.4606466293335,63.716879113544216,37.20402976320203,22.5,5.794056415557861,3.3830015797727913,2.11983402439648e-05,1.9274049520922327e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_620,python,52.60049510002136,1183.4934210777283,304.7286542523832,175.10814008640796,22.5,5.794056415557861,3.399215263922234,0.00010121040935489856,1.9241341580995395e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_621,python,39.9777193069458,899.4864642620087,231.60229202632698,134.15510732400077,22.5,5.794056415557861,3.244805400233647,7.69876289044092e-05,1.9257634061939403e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
llama-2-7b.Q2_K,autocomplete_622,python,18.97569704055786,426.9457376003265,109.92704928036257,63.98705118959569,22.5,5.794056415557861,3.3953919084934885,3.65611528080028e-05,1.9267356940753493e-06,10.713113713177938,351.0,34.75783475783476,122.0,65.24216524216524
