LLM,Benchmark prompt,Execution time (s),CPU Energy (J),RAM Energy (J),GPU Energy (J),CPU Power (W),RAM Power (W),GPU Power (W),CO2 emissions (Kg),CO2 emissions rate (Kg/s),HumanEval-X pass@1
llama-2-7b.Q2_K,Java/3,29.58751344680786,665.7082271575927,161.87275498167992,-8.392006713600013,22.5,5.794222354888916,24.40402437849748,4.984605628719997e-05,1.6846990666117555e-06,0.0
llama-2-7b.Q2_K,Java/4,46.37938380241394,1043.5199350118637,249.66725664259914,-333.31826665439996,22.5,5.794222354888916,21.869145760680414,5.8406157674455214e-05,1.2593129292807746e-06,0.0
llama-2-7b.Q2_K,Java/5,22.877320289611816,514.7288596630096,123.06495617088159,-140.84311267439998,22.5,5.794222354888916,55.62198640328599,3.023848399422112e-05,1.3217668682967155e-06,0.0
llama-2-7b.Q2_K,Java/6,73.7852520942688,1660.1452392339706,408.3143598014481,166.81313345040002,22.5,5.794222354888916,25.718423077047476,0.00013601199940811555,1.8433493895818804e-06,0.0
llama-2-7b.Q2_K,Java/7,16.604065895080566,373.5862791538238,86.77330876199335,-331.2892650312,22.5,5.794222354888916,22.12105310269796,7.853678177456681e-06,4.729972903675093e-07,0.0
llama-2-7b.Q2_K,Java/8,19.945520401000977,448.7676912546158,115.5497852462861,200.78216062559997,22.5,5.794222354888916,3.4155343560451428,4.6554825225408774e-05,2.334099300967469e-06,0.0
llama-2-7b.Q2_K,Java/9,30.46198558807373,685.3822356462479,166.8425830789033,-55.0210440168,22.5,5.794222354888916,3.8715121006269286,4.850829957255235e-05,1.592420803703091e-06,0.0
llama-2-7b.Q2_K,Java/10,36.99415612220764,832.3549997806549,204.67175699911365,-2.1830017464000107,22.5,5.794222354888916,3.713720629265937,6.296823029759013e-05,1.7021128983069361e-06,0.0
llama-2-7b.Q2_K,Java/11,26.91290521621704,605.533457994461,146.3049433311016,-84.13906731119998,22.5,5.794222354888916,27.696230685618662,4.062820617051338e-05,1.509618000885012e-06,0.0
llama-2-7b.Q2_K,Java/12,63.29361629486084,1424.0816527605054,347.6530138896231,13.181010544799973,22.5,5.794222354888916,4.037342839111779,0.00010860864828793909,1.7159494850471615e-06,0.0
llama-2-7b.Q2_K,Java/13,46.632402658462524,1049.212526679039,341.0015519156667,-365.6882925504,22.5,5.794222354888916,0.0,6.234040194732314e-05,1.3368473077380677e-06,0.0
llama-2-7b.Q2_K,Java/14,48.547800064086914,1092.3068332672121,261.92276500273465,-148.05311844239998,22.5,5.794222354888916,27.882052907252564,7.339349345435101e-05,1.511777945807345e-06,0.0
llama-2-7b.Q2_K,Java/15,51.25086331367493,1153.1257778406143,277.780693641144,-126.77610142079998,22.5,5.794222354888916,27.840152901980908,7.93537972091564e-05,1.5483406927895195e-06,0.0
llama-2-7b.Q2_K,Java/16,25.906203746795654,582.8826427459717,140.59066273990766,-45.82103665679998,22.5,5.794222354888916,28.348034116715393,4.123382290106009e-05,1.5916582492778516e-06,0.0
llama-2-7b.Q2_K,Java/17,32.998215436935425,742.4471604824066,181.47836753764238,-8.613006890399998,22.5,5.794222354888916,3.5794323637762786,5.5694987136392504e-05,1.6878181561919321e-06,0.0
llama-2-7b.Q2_K,Java/18,25.855028867721558,581.73111140728,140.2327552248761,-91.25307300240004,22.5,5.794222354888916,28.762375504659893,3.837752541027193e-05,1.484335043933521e-06,0.0
llama-2-7b.Q2_K,Java/19,76.35470747947693,1717.9602706432343,413.66662030018404,-342.2632738104,22.5,5.794222354888916,21.364402174679434,0.00010887929678439972,1.4259670474628554e-06,0.0
llama-2-7b.Q2_K,Java/20,41.684452533721924,937.8893136978148,222.50869602320788,-289.31123144879996,22.5,5.794222354888916,32.05737731126922,5.3003936678018115e-05,1.2715517046826738e-06,0.0
llama-2-7b.Q2_K,Java/21,35.10231947898865,789.7896891832353,193.84167598743318,122.31909785519996,22.5,5.794222354888916,4.074979351030266,6.729493521589042e-05,1.917107935165693e-06,0.0
llama-2-7b.Q2_K,Java/22,12.489347219467163,281.0076141357422,72.3583574161529,275.7622206096,22.5,5.794222354888916,22.08159912506273,3.828122718820889e-05,3.065110330869806e-06,0.0
llama-2-7b.Q2_K,Java/23,22.84897756576538,514.0953809022903,132.37289726424535,315.1692521352,22.5,5.794222354888916,3.384616197523264,5.8513773868107244e-05,2.5608924381709937e-06,0.0
llama-2-7b.Q2_K,Java/24,18.170270919799805,408.8235211372375,105.257667213736,311.00024879999995,22.5,5.794222354888916,4.28682428350196,5.020460112562005e-05,2.7630078465650742e-06,0.0
llama-2-7b.Q2_K,Java/25,28.30881905555725,636.9387996196747,154.60960479107203,-39.50003160000001,22.5,5.794222354888916,28.84416632819681,4.576068116925348e-05,1.6164814604044843e-06,0.0
llama-2-7b.Q2_K,Java/26,39.64839053153992,892.0769852399826,210.72280200909688,-280.53822443039996,22.5,5.794222354888916,40.37637057208494,5.0033017255588946e-05,1.2619179892255188e-06,0.0
llama-2-7b.Q2_K,Java/27,28.962800979614258,651.6544389724731,158.2197736238589,14.775011819999936,22.5,5.794222354888916,25.470554962714623,5.017830182113077e-05,1.7325086015143787e-06,0.0
llama-2-7b.Q2_K,Java/28,33.23271322250366,747.7226954698561,182.92299013747194,5.0860040688000225,22.5,5.794222354888916,28.012169285851055,5.693745383850691e-05,1.713295374268493e-06,0.0
llama-2-7b.Q2_K,Java/29,16.67908239364624,375.270819067955,182.68237880118875,-317.09025367199996,22.5,5.794222354888916,0.0,1.4656041809782482e-05,8.787079207286356e-07,0.0
llama-2-7b.Q2_K,Java/30,20.455756664276123,460.24785161018366,108.92559310047886,-202.8041622432,22.5,5.794222354888916,28.336496982757982,2.2292858453429188e-05,1.0898085472614843e-06,0.0
llama-2-7b.Q2_K,Java/31,75.2866792678833,1693.9251673221586,407.5780965446239,-336.180268944,22.5,5.794222354888916,23.598449552716918,0.00010741647166856117,1.4267659659467035e-06,0.0
llama-2-7b.Q2_K,Java/32,56.68688488006592,1275.4368907213209,309.34392000444234,-30.992024793600013,22.5,5.794222354888916,27.957656554299987,9.454502636799951e-05,1.6678465674737845e-06,0.0
llama-2-7b.Q2_K,Java/33,37.658438205718994,847.3022425174713,208.5383741139742,129.0761032608,22.5,5.794222354888916,28.05525661576146,7.209987840071001e-05,1.9145743115220475e-06,0.0
llama-2-7b.Q2_K,Java/34,16.643206119537354,374.4659578800201,175.71769232088798,-338.4412707528,22.5,5.794222354888916,0.0,1.2884112068124006e-05,7.741364239309294e-07,0.0
llama-2-7b.Q2_K,Java/35,31.71178936958313,713.5022038221359,174.0614716031536,14.961011968800017,22.5,5.794222354888916,3.7797701067967444,5.491687231881596e-05,1.7317494033146662e-06,0.0
llama-2-7b.Q2_K,Java/36,17.16566038131714,386.2197518348694,99.44208211201327,294.55323564239995,22.5,5.794222354888916,3.47447865465179,4.747456989965032e-05,2.7656710458585657e-06,0.0
llama-2-7b.Q2_K,Java/37,28.99135684967041,652.2976380586623,158.39920052808907,-41.821033456799995,22.5,5.794222354888916,27.018978278024203,4.6784597705869795e-05,1.6137429492680564e-06,0.0
llama-2-7b.Q2_K,Java/38,60.780969858169556,1367.5511527061462,333.03639152745234,15.843012674400033,22.5,5.794222354888916,3.9706119260381296,0.00010444146188399105,1.7183250304774973e-06,0.0
llama-2-7b.Q2_K,Java/39,44.179208517074585,994.0207117795944,246.36323514647015,275.08622006879995,22.5,5.794222354888916,25.081102666473196,9.221341291409057e-05,2.0872581471995248e-06,0.0
llama-2-7b.Q2_K,Java/40,66.08372116088867,1486.799756884575,363.5830956751568,85.355068284,22.5,5.794222354888916,27.87087708324527,0.00011778588854849497,1.782373729556349e-06,0.0
llama-2-7b.Q2_K,Java/41,29.847201824188232,671.5544342994689,163.29299360295522,-15.739012591200016,22.5,5.794222354888916,24.35972736517594,4.984115436088044e-05,1.6698769504245142e-06,0.0
llama-2-7b.Q2_K,Java/42,21.057480812072754,473.78502488136286,121.99093799543108,320.37325629839995,22.5,5.794222354888916,3.9924850630722934,5.574589858555104e-05,2.6473204028086113e-06,0.0
llama-2-7b.Q2_K,Java/43,30.970658540725708,696.8280529975891,169.93838962881625,-39.1840313472,22.5,5.794222354888916,23.316967220995405,5.035678053831771e-05,1.6259512361385438e-06,0.0
llama-2-7b.Q2_K,Java/44,63.01565670967102,1417.8301316499708,346.0404207525767,8.208006566400007,22.5,5.794222354888916,3.459693736169158,0.00010782753460495135,1.7111229214310964e-06,0.0
llama-2-7b.Q2_K,Java/45,38.494457483291626,866.1123007535934,213.32432980002807,150.71612057280004,22.5,5.794222354888916,27.931838499555067,7.485240294236001e-05,1.9444981910668416e-06,0.0
llama-2-7b.Q2_K,Java/46,30.273372650146484,681.1396569013596,165.90366521316298,-26.062020849600007,22.5,5.794222354888916,3.0610734035040883,4.9955115829440296e-05,1.650133812533721e-06,0.0
llama-2-7b.Q2_K,Java/47,11.472073078155518,258.11867237091064,66.46400892780775,277.56922205520004,22.5,5.794222354888916,24.197366776918344,3.6639772468162745e-05,3.1938231406431812e-06,0.0
llama-2-7b.Q2_K,Java/48,23.09542942047119,519.6387130022049,133.79997820866262,318.27225461759997,22.5,5.794222354888916,3.548187785389687,5.9126721615712025e-05,2.560104882193861e-06,0.0
llama-2-7b.Q2_K,Java/49,37.62950325012207,846.6520428657532,208.4841881089426,130.33010426400003,22.5,5.794222354888916,28.415361489194375,7.213332142584501e-05,1.916935255466361e-06,0.0
llama-2-7b.Q2_K,Java/50,24.597087144851685,553.4260869026184,132.94176466716124,-128.42610274080002,22.5,5.794222354888916,27.747673008336328,3.394967052950958e-05,1.3802313391655177e-06,0.0
llama-2-7b.Q2_K,Java/51,71.13744473457336,1600.5682110786438,392.76479710881574,232.27918582319995,22.5,5.794222354888916,28.64424946572213,0.0001354241744262825,1.9036974821287793e-06,0.0
llama-2-7b.Q2_K,Java/52,33.94495725631714,763.7500691413879,187.10933562650496,24.520019616000003,22.5,5.794222354888916,27.87336475747162,5.934994140265693e-05,1.7484170315640017e-06,0.0
llama-2-7b.Q2_K,Java/53,7.585859537124634,170.6790715456009,43.94620252045285,26.43002114399997,22.5,5.794222354888916,3.484603127774357,1.4667745994902196e-05,1.9335641430109975e-06,0.0
llama-2-7b.Q2_K,Java/54,31.67987632751465,712.7832698822021,267.6614295724829,-38.84203107359999,22.5,5.794222354888916,0.0,5.7294691476911615e-05,1.8085516144250208e-06,0.0
llama-2-7b.Q2_K,Java/55,18.40855383872986,414.1821938753128,97.12181483129086,-280.15722412559995,22.5,5.794222354888916,28.137489480771677,1.4064832389672947e-05,7.640378767875763e-07,0.0
llama-2-7b.Q2_K,Java/56,76.65326571464539,1724.67444062233,510.1337921004125,-330.9612647688,22.5,5.794222354888916,0.0,0.00011584538607533748,1.511290941035589e-06,0.0
llama-2-7b.Q2_K,Java/57,75.69950580596924,1703.2173693180084,410.0387689040582,-331.32526506,22.5,5.794222354888916,22.691428453570023,0.00010842702876632504,1.4323346977223607e-06,0.0
llama-2-7b.Q2_K,Java/58,33.163718461990356,746.1705708503724,182.4858564499806,-2.7620022096000225,22.5,5.794222354888916,3.48949570725388,5.63388754165013e-05,1.6988105685757911e-06,0.0
llama-2-7b.Q2_K,Java/59,77.64300465583801,1746.9402998685837,430.5851048812519,287.430229944,22.5,5.794222354888916,3.550943505624985,0.00014998775740183024,1.931761374597352e-06,0.0
llama-2-7b.Q2_K,Java/60,16.985644578933716,382.16930508613586,98.39918386658894,293.18223454560007,22.5,5.794222354888916,3.403960298214314,4.7081227009577374e-05,2.771824571672094e-06,0.0
llama-2-7b.Q2_K,Java/61,47.127387285232544,1060.34460067749,263.4308320872441,297.0072376056,22.5,5.794222354888916,4.143169599787697,9.862147397017579e-05,2.092657362337568e-06,0.0
llama-2-7b.Q2_K,Java/62,72.5310709476471,1631.9282394647598,401.17720201898067,266.98221358560005,22.5,5.794222354888916,28.110921714662492,0.00013995586141830673,1.929598716656574e-06,0.0
llama-2-7b.Q2_K,Java/63,67.92024827003479,1528.1796652078629,374.33424890763376,134.12910730320002,22.5,5.794222354888916,27.62483678020058,0.00012392576771411937,1.8245776608680806e-06,0.0
llama-2-7b.Q2_K,Java/64,50.84194374084473,1143.9283061027527,284.95199811115924,300.76324061040003,22.5,5.794222354888916,3.7578790826529804,0.00010524544650677776,2.070051590537973e-06,0.0
llama-2-7b.Q2_K,Java/65,30.838346481323242,693.8512569665909,169.13438281410035,-41.22503297999998,22.5,5.794222354888916,22.978777824793795,5.0002535055975505e-05,1.6214402119860335e-06,0.0
llama-2-7b.Q2_K,Java/66,28.13977313041687,633.1364679336547,153.3069925151574,-33.35202668160001,22.5,5.794222354888916,27.58321614344484,4.582414940028031e-05,1.6284477201682917e-06,0.0
llama-2-7b.Q2_K,Java/67,31.599217891693115,710.9743988513947,173.65322956641762,-38.66503093199996,22.5,5.794222354888916,21.84861581020455,5.14751791297388e-05,1.6290016830850337e-06,0.0
llama-2-7b.Q2_K,Java/68,52.908116579055786,1190.4177582263947,287.4366027149125,-160.15212812160004,22.5,5.794222354888916,28.23146049013608,8.017961866829314e-05,1.5154502532421095e-06,0.0
llama-2-7b.Q2_K,Java/69,31.66569709777832,712.464108467102,261.8052809467508,-39.629031703199985,22.5,5.794222354888916,0.0,5.687104841044212e-05,1.7959828338796375e-06,0.0
llama-2-7b.Q2_K,Java/70,69.37791776657104,1560.9790742397308,373.33835450733494,-357.83128626480004,22.5,5.794222354888916,41.372091947668075,9.592611638032435e-05,1.3826606428731024e-06,0.0
llama-2-7b.Q2_K,Java/71,32.54051685333252,732.1475583314896,178.85574500122803,-16.109012887199956,22.5,5.794222354888916,3.4236603749774934,5.445257750137832e-05,1.6733777692225487e-06,0.0
llama-2-7b.Q2_K,Java/72,61.49981498718262,1383.7237733602526,337.27070373244266,-39.0560312448,22.5,5.794222354888916,21.945080844441993,0.00010234268399397748,1.6641136890461714e-06,0.0
llama-2-7b.Q2_K,Java/73,18.775205612182617,422.4332267045975,99.2487440036564,-284.2922274336,22.5,5.794222354888916,27.66670878017102,1.4444704287095207e-05,7.693499919767862e-07,0.0
llama-2-7b.Q2_K,Java/74,61.63495588302612,1386.767265200615,432.2294782815493,-41.15103292080002,22.5,5.794222354888916,0.0,0.00010817845456544405,1.7551477569116865e-06,0.0
llama-2-7b.Q2_K,Java/75,43.73036170005798,983.917919397354,234.29539404137077,-345.7292765832,22.5,5.794222354888916,26.476836505747222,5.308895714592037e-05,1.2140068154490014e-06,0.0
llama-2-7b.Q2_K,Java/76,64.58474636077881,1453.1345844268797,355.0070994251018,39.333031466399966,22.5,5.794222354888916,27.892267568293008,0.0001124152441151771,1.7405850521919045e-06,0.0
llama-2-7b.Q2_K,Java/77,27.74069595336914,624.1554021835326,151.24819646965705,-39.52503161999997,22.5,5.794222354888916,30.391054614527032,4.477677992897814e-05,1.6141188384114762e-06,0.0
llama-2-7b.Q2_K,Java/78,54.30670404434204,1221.8842113018038,295.552703121528,-131.97610558079995,22.5,5.794222354888916,28.33626987743949,8.430259626649532e-05,1.5523423442833372e-06,0.0
llama-2-7b.Q2_K,Java/79,29.83962345123291,671.38352394104,163.40431639077562,-41.72803338240001,22.5,5.794222354888916,25.145855897957738,4.82561471921362e-05,1.617183516775992e-06,0.0
llama-2-7b.Q2_K,Java/80,45.2142870426178,1017.3050272464752,243.0235777594123,-347.6612781288,22.5,5.794222354888916,23.237359451772235,5.5534032209557396e-05,1.2282408026739972e-06,0.0
llama-2-7b.Q2_K,Java/81,31.661947011947632,712.3838835954666,270.04503496621516,-38.845031076000005,22.5,5.794222354888916,0.0,5.7415244807055844e-05,1.813383263682117e-06,0.0
llama-2-7b.Q2_K,Java/82,55.6057550907135,1251.1130958795545,303.1055461947369,-38.794031035199986,22.5,5.794222354888916,35.98445924546398,9.221064092276282e-05,1.658293116824567e-06,0.0
llama-2-7b.Q2_K,Java/83,32.871548652648926,739.5962619781494,180.747436678825,-6.22100497679999,22.5,5.794222354888916,27.53087945010265,5.562258844964535e-05,1.6921194993702571e-06,0.0
llama-2-7b.Q2_K,Java/84,44.498337745666504,1001.1995154619217,248.33288758808803,273.1592185272,22.5,5.794222354888916,24.461751126672404,9.265282438370904e-05,2.082163718412877e-06,0.0
llama-2-7b.Q2_K,Java/85,8.763220071792603,197.16891109943387,50.77010264176977,254.09120327280002,22.5,5.794222354888916,28.997451842959787,3.054756253543571e-05,3.485883303759928e-06,0.0
llama-2-7b.Q2_K,Java/86,29.3711154460907,660.8379095792769,160.51169630812922,-38.3490306792,22.5,5.794222354888916,25.507555638787082,4.764406250030089e-05,1.622140043940426e-06,0.0
llama-2-7b.Q2_K,Java/87,50.23661208152771,1130.3076785802841,281.5007029656215,303.14924251919996,22.5,5.794222354888916,3.882670128642407,0.00010435183678453709,2.0772068907669803e-06,0.0
llama-2-7b.Q2_K,Java/88,62.64522647857666,1409.4985038042068,343.7841201447327,-11.086008868800013,22.5,5.794222354888916,28.013975888900706,0.00010600927642309717,1.6922163488282719e-06,0.0
llama-2-7b.Q2_K,Java/89,36.757148027420044,827.0204132795333,203.22747976184925,104.7810838248,22.5,5.794222354888916,28.418485345789342,6.906430624151887e-05,1.878935389383267e-06,0.0
llama-2-7b.Q2_K,Java/90,36.50138187408447,821.2667047977446,201.88256747894738,96.70507736399998,22.5,5.794222354888916,27.909523843379684,6.814095968106737e-05,1.8668049312797827e-06,0.0
llama-2-7b.Q2_K,Java/91,73.80531215667725,1660.5987042188644,408.30493969211943,278.69022295199994,22.5,5.794222354888916,26.165568611157305,0.00014284652203276033,1.9354504148633543e-06,0.0
llama-2-7b.Q2_K,Java/92,35.537736654281616,799.5846819877625,196.3118665391647,66.45605316480003,22.5,5.794222354888916,27.83837616140328,6.46420901273272e-05,1.8189703738360915e-06,0.0
llama-2-7b.Q2_K,Java/93,45.820672273635864,1030.9441244602203,255.8252024181178,274.35321948239994,22.5,5.794222354888916,3.1265267246387682,9.499127142998854e-05,2.073109509670906e-06,0.0
llama-2-7b.Q2_K,Java/94,56.62844228744507,1274.1224366426468,309.0935708252704,-38.266030612799995,22.5,5.794222354888916,31.39406454386494,9.400720202223445e-05,1.6600704208859463e-06,0.0
llama-2-7b.Q2_K,Java/95,38.263423681259155,860.9141689538955,212.1644586352164,148.14611851679996,22.5,5.794222354888916,28.328643154291214,7.430915119687176e-05,1.942041355626712e-06,0.0
llama-2-7b.Q2_K,Java/96,69.80591535568237,1570.6094920635223,385.0485505729523,191.3071530456,22.5,5.794222354888916,28.365666459767503,0.0001306386575027071,1.8714554037012966e-06,0.0
llama-2-7b.Q2_K,Java/97,43.40520644187927,976.6039645671846,241.84181475231694,273.6012188808,22.5,5.794222354888916,26.628170732213576,9.078815863799183e-05,2.091642134211701e-06,0.0
llama-2-7b.Q2_K,Java/98,35.15340065956116,790.9372025728223,194.1388176498407,58.75504700400001,22.5,5.794222354888916,27.734168118719516,6.351509076922284e-05,1.8067979079556778e-06,0.0
llama-2-7b.Q2_K,Java/99,69.45759892463684,1562.7732467651367,382.91624479617155,178.54914283920002,22.5,5.794222354888916,28.27066545469899,0.0001292557904392596,1.860930876397055e-06,0.0
llama-2-7b.Q2_K,Java/100,32.65298938751221,734.6805721521378,179.5920939079684,-12.22300977839997,22.5,5.794222354888916,27.301346019264486,5.488796759929904e-05,1.68094770582599e-06,0.0
llama-2-7b.Q2_K,Java/101,27.934656143188477,628.5228645801544,152.3335273412937,-41.726033380799976,22.5,5.794222354888916,29.32995038615099,4.497464511927905e-05,1.6099945848177395e-06,0.0
llama-2-7b.Q2_K,Java/102,47.99048709869385,1079.7682195901873,268.50577059046486,299.9282399424,22.5,5.794222354888916,4.17597633324888,0.00010028990086531801,2.089787100078165e-06,0.0
llama-2-7b.Q2_K,Java/103,20.48953628540039,461.0078877210617,118.70148803665359,312.97025037599997,22.5,5.794222354888916,3.849150624461396,5.431781948429688e-05,2.651002869352416e-06,0.0
llama-2-7b.Q2_K,Java/104,32.984673261642456,742.1418124437332,181.47545820339303,-5.885004707999989,22.5,5.794222354888916,26.705554838649498,5.584222390298983e-05,1.692974899585505e-06,0.0
llama-2-7b.Q2_K,Java/105,60.049386978149414,1351.0904252529144,328.74373653359555,-42.44203395359998,22.5,5.794222354888916,23.623280555543065,9.963212716060623e-05,1.6591697629962496e-06,0.0
llama-2-7b.Q2_K,Java/106,50.93810963630676,1146.0861378908155,285.4541994873869,295.8362366688,22.5,5.794222354888916,3.5383786620825726,0.00010510750574297724,2.0634355395878407e-06,0.0
llama-2-7b.Q2_K,Java/107,62.96001982688904,1416.5770304203031,345.4180207706025,-2.4040019231999965,22.5,5.794222354888916,27.98055010255963,0.00010706769392089969,1.7005663945990864e-06,0.0
llama-2-7b.Q2_K,Java/108,16.5652334690094,372.70957231521606,95.96230146209679,298.1472385176,22.5,5.794222354888916,3.7873214815411544,4.665945194598265e-05,2.816709588384261e-06,0.0
llama-2-7b.Q2_K,Java/109,55.7413330078125,1254.1604661941528,303.8110984308122,-38.5070308056,22.5,5.794222354888916,34.896938448906745,9.245646236853705e-05,1.6586697407394024e-06,0.0
llama-2-7b.Q2_K,Java/110,56.45889115333557,1270.3052777051926,308.0129341216201,-44.042035233600025,22.5,5.794222354888916,32.23897330962711,9.335772203090916e-05,1.653552170859339e-06,0.0
llama-2-7b.Q2_K,Java/111,34.305678844451904,771.8621742725371,189.12723936283385,35.670028536,22.5,5.794222354888916,28.149823042704394,6.064478910721259e-05,1.7677769730832884e-06,0.0
llama-2-7b.Q2_K,Java/112,68.12935018539429,1532.8861427307127,375.58504989151515,143.31911465520002,22.5,5.794222354888916,28.167449684219633,0.00012484745060556735,1.832506111768734e-06,0.0
llama-2-7b.Q2_K,Java/113,33.5369336605072,754.5674890279769,184.6782097252498,14.443011554400025,22.5,5.794222354888916,28.409885401351175,5.803010362750459e-05,1.730334210483898e-06,0.0
llama-2-7b.Q2_K,Java/114,54.96897220611572,1236.7821228504179,299.43341793630054,-39.2630314104,22.5,5.794222354888916,38.72932166146902,9.108664945455852e-05,1.657055713412528e-06,0.0
llama-2-7b.Q2_K,Java/115,54.964187145233154,1236.6732573509216,299.3719461625932,-41.65903332719999,22.5,5.794222354888916,38.16037986916813,9.09304927049508e-05,1.654358909460137e-06,0.0
llama-2-7b.Q2_K,Java/116,65.16998720169067,1466.3025516271591,358.21975180097814,59.48704758960003,22.5,5.794222354888916,28.447413279764817,0.00011463830565791346,1.7590659532144184e-06,0.0
llama-2-7b.Q2_K,Java/117,67.52294039726257,1519.242716431618,378.2102736987707,155.7361245888,22.5,5.794222354888916,28.508799137005635,0.0001249325653184951,1.8502240065890252e-06,0.0
llama-2-7b.Q2_K,Java/118,69.47122883796692,1563.075343966484,383.2534043097354,180.86214468960003,22.5,5.794222354888916,28.101592557226322,0.000129435429632456,1.8631515779625577e-06,0.0
llama-2-7b.Q2_K,Java/119,66.9783182144165,1506.9884812831879,368.88467628962303,108.635086908,22.5,5.794222354888916,28.170319422844848,0.00012075346791062638,1.8028739916111427e-06,0.0
llama-2-7b.Q2_K,Java/120,63.034337759017944,1418.2484114170074,345.9475347999375,0.5550004440000037,22.5,5.794222354888916,28.68797313279968,0.00010738166364414442,1.7035423463107926e-06,0.0
llama-2-7b.Q2_K,Java/121,63.79369115829468,1435.336223244667,350.31517905830407,18.24101459280001,22.5,5.794222354888916,28.013421379672497,0.00010976334599951925,1.7205987615163641e-06,0.0
llama-2-7b.Q2_K,Java/122,44.43609857559204,999.7996383905411,247.8977929211817,285.395228316,22.5,5.794222354888916,25.33757580872054,9.32857073248421e-05,2.0993226299142808e-06,0.0
llama-2-7b.Q2_K,Java/123,63.13036227226257,1420.411366224289,346.45315526556095,-0.28500022800001307,22.5,5.794222354888916,26.84795636993958,0.00010749292885304777,1.7027136386365499e-06,0.0
llama-2-7b.Q2_K,Java/124,60.27208971977234,1356.1040264368055,330.1834867583552,-41.58903327119999,22.5,5.794222354888916,23.112357864587008,0.00010007670447855094,1.6604153754058514e-06,0.0
llama-2-7b.Q2_K,Java/125,70.8221001625061,1593.4780973196027,391.0951887566034,220.82017665599997,22.5,5.794222354888916,28.693844306492593,0.00013419390394218833,1.894802662364874e-06,0.0
llama-2-7b.Q2_K,Java/126,50.99041533470154,1147.2680532932281,285.8491713129172,305.1212440968,22.5,5.794222354888916,3.919493239731554,0.00010576843091244064,2.074280631333864e-06,0.0
llama-2-7b.Q2_K,Java/127,61.30383610725403,1379.3221235275269,336.02725758975,-38.70703096559998,22.5,5.794222354888916,21.688599978690807,0.00010202042686882646,1.6641768826723467e-06,0.0
llama-2-7b.Q2_K,Java/128,17.66568922996521,397.4705940485,102.33914217579809,301.5072412056,22.5,5.794222354888916,3.6566016745329084,4.87585799602643e-05,2.7600723258257114e-06,0.0
llama-2-7b.Q2_K,Java/129,38.14267826080322,858.1987702846528,211.33230615288593,148.6291189032,22.5,5.794222354888916,28.91380948940735,7.412267924165968e-05,1.943300329747185e-06,0.0
llama-2-7b.Q2_K,Java/130,65.65649676322937,1477.2475254535673,360.9044898669213,52.15104172080001,22.5,5.794222354888916,3.6487718957230872,0.00011502126543168485,1.7518641886495229e-06,0.0
llama-2-7b.Q2_K,Java/131,46.07695698738098,1036.7142748832703,257.4418901737374,282.60722608559996,22.5,5.794222354888916,3.554119879651255,9.594298642221156e-05,2.0822335652175835e-06,0.0
llama-2-7b.Q2_K,Java/132,72.58183026313782,1633.0702221393585,401.34585222972595,267.07521366000003,22.5,5.794222354888916,28.23113754673151,0.0001400412697546208,1.929425990594559e-06,0.0
llama-2-7b.Q2_K,Java/133,28.664397954940796,644.9416369199752,156.50027419547598,-39.0960312768,22.5,5.794222354888916,27.697035881976028,4.6387264448971125e-05,1.6182884608945882e-06,0.0
llama-2-7b.Q2_K,Java/134,31.87556266784668,717.1873068809509,175.0131250588487,-36.47502917999998,22.5,5.794222354888916,23.325015260509346,5.2069226847428434e-05,1.63351553633754e-06,0.0
llama-2-7b.Q2_K,Java/135,27.47756814956665,618.2366412878036,149.7555961022681,-39.3160314528,22.5,5.794222354888916,31.02064650192887,4.433853026088255e-05,1.61362643227879e-06,0.0
llama-2-7b.Q2_K,Java/136,63.86312699317932,1436.8980038166046,350.65720265823643,14.788011830399975,22.5,5.794222354888916,28.40034037378504,0.00010966908027761611,1.7172519643350526e-06,0.0
llama-2-7b.Q2_K,Java/137,70.46108102798462,1585.3504836559296,389.1877665048861,215.99017279200004,22.5,5.794222354888916,28.84536881553612,0.0001332893951758564,1.8916740026017855e-06,0.0
llama-2-7b.Q2_K,Java/138,20.711649417877197,466.00259006023407,119.9868266585065,309.9332479464,22.5,5.794222354888916,3.6694190614240894,5.451515207302584e-05,2.6321009482697815e-06,0.0
llama-2-7b.Q2_K,Java/139,35.13712787628174,790.5726528167725,194.05966745714522,58.47804678240003,22.5,5.794222354888916,27.88444336721018,6.347123756521876e-05,1.8063866172756572e-06,0.0
llama-2-7b.Q2_K,Java/140,50.844722270965576,1143.9866387844086,284.87140015859035,301.9612415688,22.5,5.794222354888916,3.626489989327095,0.00010531698773720864,2.0713455208968456e-06,0.0
llama-2-7b.Q2_K,Java/141,63.447697162628174,1427.5532627105715,348.43027859018946,11.170008935999961,22.5,5.794222354888916,28.00514163867726,0.00010874481851111476,1.7139285328572555e-06,0.0
llama-2-7b.Q2_K,Java/142,38.01810312271118,855.3953254222871,210.7346175531779,139.73711178959996,22.5,5.794222354888916,27.96653222084248,7.337466554095883e-05,1.929992806430324e-06,0.0
llama-2-7b.Q2_K,Java/143,69.31779956817627,1559.628168940544,382.40629348398045,180.4021443216,22.5,5.794222354888916,28.592378309235336,0.00012914614056043302,1.8631021377620862e-06,0.0
