LLM,Benchmark prompt,Execution time (s),CPU Energy (J),RAM Energy (J),GPU Energy (J),CPU Power (W),RAM Power (W),GPU Power (W),CO2 emissions (Kg),CO2 emissions rate (Kg/s),MBPP pass@1,MBPP+ pass@1
llama-2-7b.Q2_K,Mbpp/616,31.346903085708618,2048.794611034374,366.88081635572155,64.64105170493895,64.8832226568507,11.705788135528564,2.1484840184125145,0.00016163740210502515,5.156407370229735e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/618,10.946249961853027,721.2738770186411,128.11436907875088,25.13802012629185,65.89443204499497,11.705788135528564,2.2968111466610637,5.699117630205759e-05,5.206456686140747e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/619,38.488086462020874,2509.2311183832817,450.4736499269969,83.8840671036678,64.93396302975572,11.705788135528564,2.0320403301542536,0.0001983447663145247,5.153406795379308e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/620,82.2648696899414,5353.571022853386,962.856272119938,181.92814553401604,64.93229893955953,11.705788135528564,2.147953708657096,0.00042348518836672904,5.147825432202792e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/622,146.87634825706482,9548.9567651593,1719.1013525045173,339.64027172146416,64.92359577978522,11.705788135528564,2.348874408065238,0.0007564511335115928,5.150258312438723e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/623,70.83123087882996,4611.652344318945,829.0327419490889,155.736124591499,64.92129330282474,11.705788135528564,2.1291902810545706,0.00036470788838158355,5.148970077979931e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/624,68.26767086982727,4445.807055642784,799.0290435474418,149.44811954364923,64.92319059165204,11.705788135528564,2.364377744187978,0.0003515350136489057,5.149362929331695e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/626,8.50272274017334,564.9020819213091,99.51147622156337,19.556015635657786,66.44040261263866,11.705788135528564,2.3003661987756807,4.457296718230891e-05,5.242199298315616e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/628,39.14145755767822,2552.481591983649,458.12027437390446,84.01906721076102,64.92813713047109,11.705788135528564,2.1234720989194136,0.0002016704289221651,5.152348469011068e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/629,24.59211802482605,1607.5611970479188,287.8305459704786,53.435042732985494,64.92102989619802,11.705788135528564,2.2199245400408945,0.0001270012522420009,5.164307202567568e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/630,71.35093641281128,4643.950384157339,835.1235192407491,161.50712920648402,64.92931224420738,11.705788135528564,2.0225482934679575,0.00036758569809838766,5.151799213561358e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/631,13.136889696121216,866.3195200550422,153.75672712580365,24.268019427609033,65.94739747964691,11.705788135528564,1.8475407790050342,6.805788518546571e-05,5.18066960747645e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/632,29.142337560653687,1903.5224068167072,341.0909409032829,58.45604676153471,64.93220081286458,11.705788135528564,2.045244716972627,0.00015008655424787173,5.1501206427074675e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/633,36.6665141582489,2391.2492699978693,429.1501243812469,74.52205964000314,64.91560073180356,11.705788135528564,2.0309527103216745,0.00018865640214448765,5.145196004459711e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/635,115.34993028640747,7501.84556147162,1350.1021039323894,238.89619109809246,64.92109410464923,11.705788135528564,2.0816424396278745,0.00059243261748741,5.135959909264208e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/637,49.38267707824707,3220.1801841420934,577.9834005404508,97.14307768433628,64.92403811133289,11.705788135528564,1.9719839817240863,0.00025384956097905054,5.140457666497602e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/638,52.26327872276306,3404.547230635599,611.7089906817608,102.15008169893736,64.91545009695258,11.705788135528564,2.0369004010720575,0.00026838853075531626,5.135317517659311e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/639,19.701252222061157,1292.299849839054,230.57823353939273,38.14203051319964,64.92264355030191,11.705788135528564,1.8618647743406604,0.00010172864550543049,5.163562415160409e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/641,169.54340505599976,11018.4256757335,1984.3974642631042,358.4542867457685,64.90870809119512,11.705788135528564,2.381701275239242,0.0008707284696391372,5.13572597737752e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/643,48.19836378097534,3142.8911353108933,564.1206688716246,115.93909271994107,64.93179236905732,11.705788135528564,2.237958739248268,0.0002491342764355004,5.1689363889534695e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/644,40.44690012931824,2636.1181018928232,473.4031160859897,90.62707248972401,64.9178808118591,11.705788135528564,2.2136084046635203,0.00020854744157926974,5.156079722117013e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/720,46.29063844680786,3016.5430312325298,541.788601178161,109.64108773521275,64.84897488886011,11.705788135528564,2.330850627500742,0.0002390346500027305,5.163779503222945e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/721,177.35325479507446,11525.701699553974,2075.8156556501076,430.1893441663651,64.91718265754173,11.705788135528564,2.2984451450267476,0.0009144190417238343,5.155919144424013e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/722,58.73182988166809,3826.477091179198,687.4201883950512,133.07310645416237,64.92304570296899,11.705788135528564,2.208850023262323,0.000302834024281721,5.156216397341372e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/723,67.08128666877747,4366.14978591702,785.1350066071057,151.19312097340298,64.92505927173207,11.705788135528564,2.2585600976332665,0.0003455521752489133,5.151245487510129e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/724,28.748170137405396,1878.6669819323727,336.4769787013777,68.19005456293326,64.92306640534015,11.705788135528564,2.407396214964463,0.00014880043795422723,5.175996845817224e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/725,31.558074235916138,2060.3614242878043,369.3513344981899,77.39206188546177,64.91405871535379,11.705788135528564,2.1196804283461366,0.0001633831462371186,5.177221683925592e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/726,57.955907583236694,3775.9342107449634,678.3398260506647,138.02811041330187,64.92087002194165,11.705788135528564,2.338791820217237,0.0002992714014572086,5.1637773255020265e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/728,13.572015762329102,892.4210979363189,158.85152400881302,31.989025598022636,65.75611857457996,11.705788135528564,2.357239696916058,7.059405522829496e-05,5.201442178120508e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/730,37.99635672569275,2480.1210010952286,444.7188328719286,87.73507020407578,64.92751772539764,11.705788135528564,2.142732895063055,0.00019632364872030337,5.166907188960865e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/731,37.76363253593445,2463.38702270803,441.9932704005882,81.39606510724207,64.92402608502138,11.705788135528564,2.1582381314630714,0.00019464240764423109,5.154228938622807e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/732,17.485068798065186,1148.2845386269119,204.63625247916445,39.98303197647601,64.94972164095051,11.705788135528564,2.201829694776017,9.07728337261895e-05,5.1914484738106376e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/733,61.14592218399048,3979.6995387570837,715.6589554811829,147.22511778018088,64.99053048839998,11.705788135528564,2.2095694553351723,0.00031558175786044107,5.16112516728169e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/734,70.51944422721863,4591.708593363911,825.3866141575123,155.56312444289233,64.92467652394073,11.705788135528564,2.0720030550437514,0.0003631593077695801,5.149775522896284e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/735,27.148977041244507,1776.4440781541186,317.75957165709264,56.27604499522931,64.91766823937616,11.705788135528564,2.067840888219582,0.00014014258022224026,5.16198382021307e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/736,18.992855072021484,1243.3789147023144,222.28649499648373,38.287030633910035,64.90671745784076,11.705788135528564,1.9648435503461819,9.800965618451528e-05,5.160343498271307e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/737,35.76201820373535,2333.2643266099712,418.56135142434806,69.36505549788308,64.92181534147896,11.705788135528564,1.9649566660175843,0.0001838515144556451,5.140971446528757e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/739,27.081225872039795,1771.4609931676755,316.96804813402287,53.20804256712108,64.91743354693489,11.705788135528564,1.9744179420634247,0.00013956632446140123,5.153619157450973e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/740,38.71825671195984,2524.856456883537,453.16974073326213,73.79505902349592,64.92365705477233,11.705788135528564,1.936564254436123,0.0001988812571983601,5.136627371369406e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/741,14.846917390823364,974.2850894275012,173.7737090104191,30.287024216590908,65.62354724210776,11.705788135528564,2.040172232865564,7.6790506034406e-05,5.172151498725853e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/742,48.486010789871216,3159.082452263978,567.48710051448,98.43007875645071,64.93223920895178,11.705788135528564,2.0840069746040553,0.0002492677884878465,5.141024894131295e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/743,65.4476625919342,4261.8904485096145,766.0181552385898,137.03510960851872,64.93437159371646,11.705788135528564,2.0811325763207895,0.00033658933885334836,5.142877919903434e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/744,12.752228260040283,841.6135092902844,149.25511448348774,27.034021638883132,65.99913191969009,11.705788135528564,2.1201905758414687,6.633473614639889e-05,5.201815305820862e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/745,137.14558172225952,8915.15801612069,1605.1908719448554,301.1722409638651,64.91401364893864,11.705788135528564,2.23290381602982,0.0007052174901322069,5.142108708688689e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/748,17.103347063064575,1123.703588962105,200.1677340607558,37.88003029967513,64.92040282742406,11.705788135528564,2.223049516349711,8.874268784617598e-05,5.188615276235591e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/749,27.52239990234375,1797.918283333505,322.1336412033921,66.55205323795599,64.93513352623076,11.705788135528564,2.3835787225390606,0.0001424967295016304,5.177481978579043e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/750,35.611379623413086,2323.0355844269857,416.79974404378584,86.71006939664494,64.93367787972844,11.705788135528564,2.32573040035917,0.00018420046751852368,5.1725170287258144e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/751,39.292635679244995,2564.3947785141895,459.8902906679961,90.53307241799757,64.92681119010763,11.705788135528564,2.395245635665071,0.00020298664169725306,5.166022543111657e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/752,174.04483008384705,11310.273733211701,2037.0979673314155,410.26132819297345,64.92675096192089,11.705788135528564,2.5396893782789602,0.0008965581935296195,5.151306092215998e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/753,135.75684094429016,8826.920805530995,1588.9454761624343,303.5822428898882,64.93965117722236,11.705788135528564,2.0029433442851814,0.0006985656169749638,5.145712084311321e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/754,91.22646307945251,5935.337942266552,1067.7411696763202,196.14815691681997,64.84972489439357,11.705788135528564,2.299766193472089,0.00046915964261411895,5.142802063974686e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/755,36.670727252960205,2394.23437238597,429.198769373885,79.35406346746277,64.92645152770886,11.705788135528564,2.095807904148513,0.0001891689978562097,5.158583208652869e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/757,25.117393970489502,1641.7273963808689,293.9776431675571,57.23704579736477,64.92350314754454,11.705788135528564,2.30537607037804,0.00012987616053681923,5.170765752586081e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/758,96.95894598960876,6307.709296163399,1134.843255853424,213.51617081108998,64.93693840472923,11.705788135528564,2.0827071180955077,0.0004989311118664007,5.145797603037804e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/759,87.47921371459961,5692.8322042621185,1023.89086250444,179.08314327144126,64.92834296949007,11.705788135528564,2.0356736421317563,0.00044938628219610136,5.137063573321787e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/760,31.626365900039673,2066.8465824759423,370.15299169700654,66.67905334438728,64.90283260265532,11.705788135528564,2.0987960848927267,0.00016315986789130685,5.158982489704964e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/762,20.01907730102539,1311.072948857519,234.29989084535637,43.4040347215614,64.9258605210489,11.705788135528564,2.1426760750572207,0.00010353749961787361,5.171941646509869e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/763,171.0015366077423,11113.19821455146,2001.4770449201424,349.45927956187006,64.93372324295004,11.705788135528564,2.1501393736245893,0.0008774314676472078,5.131132064970467e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/764,25.58047389984131,1674.4556715634699,299.4010072529933,52.60304205023658,64.92808968696488,11.705788135528564,2.000614973198018,0.0001320604396705367,5.1625485981069316e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/765,99.33527612686157,6459.52989061978,1162.6551442907335,217.00317362558508,64.92140189837977,11.705788135528564,2.152118127380253,0.0005108646526843367,5.1428321599661025e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/766,57.598393201828,3753.379623701287,674.15483844649,121.84709748055411,64.92458463447262,11.705788135528564,2.2702767733348743,0.0002964743502212791,5.147267722945262e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/767,30.82406449317932,2012.3124978487144,360.7610055667339,67.09505371134128,64.94302079120793,11.705788135528564,2.1828151592809006,0.0001590210400957585,5.158989987545163e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/769,23.300613403320312,1525.6248164988758,272.71084499532185,51.656041313208334,64.92478023106511,11.705788135528564,2.2362233596938754,0.00012056036206586985,5.174128250576018e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/770,42.01984882354736,2738.8839731054286,491.8125470211173,99.69607976927364,64.92276313749197,11.705788135528564,2.3612277791239245,0.00021703520997182188,5.165064036360793e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/771,10.685489177703857,704.4874075894672,125.06156507173658,25.66902052194564,65.93146731693537,11.705788135528564,2.402577169250577,5.573289369187021e-05,5.215755008031025e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/772,73.33737325668335,4773.308553643792,858.3731241524978,167.2271337724851,64.92192201872933,11.705788135528564,2.11485053839112,0.0003779036115939145,5.152947192030437e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/773,18.04775619506836,1184.7794698228122,211.22330916731957,41.31103305837769,64.90934731094306,11.705788135528564,2.421697265449461,9.366694635434461e-05,5.189949672521595e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/775,64.08454608917236,4172.3180958518,750.0604040236525,134.12610731506902,64.93206597202064,11.705788135528564,2.013531091323776,0.00032952257315831455,5.14199745910333e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/777,59.22004294395447,3858.1391445088598,693.1412051342365,125.75110061732175,64.92092336711481,11.705788135528564,2.231408095598569,0.00030479304538565154,5.14678865859834e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/778,176.63139986991882,11478.706420957786,2067.374686103104,361.5662892798355,64.9257981778222,11.705788135528564,2.0410401711042203,0.00090633433817181,5.131218678215113e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/780,103.6241385936737,6740.879615699381,1212.8247960294939,215.86817269394487,64.91730324497755,11.705788135528564,2.220961033203865,0.00053239516004681,5.13775233523932e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/781,18.957985162734985,1244.085762267806,221.8774500540848,41.39203314821316,64.92232928892332,11.705788135528564,1.9807455466760842,9.823141037875382e-05,5.1815321900263795e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/782,48.18279409408569,3139.113981289175,563.938056183254,97.99107839398857,64.93826158401716,11.705788135528564,1.9565615399615173,0.0002477065889438447,5.140976018537912e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/784,36.147518157958984,2359.733090784956,423.07407175861465,75.76706059353455,64.93093160955037,11.705788135528564,2.1532238675111937,0.00018628772378307792,5.15354119110003e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/785,34.43415117263794,2246.885144506691,403.01809573532216,70.52105641207618,64.93624647553834,11.705788135528564,2.042198338628118,0.00017728476169903687,5.148515519090561e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/786,125.54495739936829,8162.675880135473,1469.4254409241719,256.17120492711365,64.93455167520892,11.705788135528564,2.0384441343510757,0.0006443994933219788,5.132818606740961e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/787,14.717136144638062,968.4263347404576,172.25523449409434,30.96502477148988,65.8041602719296,11.705788135528564,2.104231070146072,7.635393032966318e-05,5.1880970305137415e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/788,15.608686447143555,1024.6670817330412,182.6713805218685,32.13502572521065,64.98611168343794,11.705788135528564,1.8631068668336281,8.07740771243267e-05,5.174943926118052e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/790,43.617467164993286,2842.888185308734,510.5136106874971,89.2270713762855,64.9269517508013,11.705788135528564,2.0310961821085476,0.00022434942928609147,5.143568479972421e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/791,25.924893856048584,1695.3960023157272,303.4313132695616,50.77004061320167,64.92820369419925,11.705788135528564,1.9341507661658859,0.00013356827437526302,5.1521242523467444e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/792,38.009748697280884,2478.9283151410546,444.874201015369,76.9710615884378,64.92568114782036,11.705788135528564,1.9524666457223199,0.00019555457922412032,5.144853252821158e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/793,22.57205820083618,1479.1902673512714,264.1826633212421,48.19703855218904,64.92304011726551,11.705788135528564,2.1389886390192214,0.00011675313128610036,5.172462796581626e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/794,106.43418073654175,6921.388636106473,1245.7295947167077,237.09418968280715,64.87988467961254,11.705788135528564,2.4949050020901886,0.0005476861819202242,5.145773454825764e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/796,78.51314949989319,5110.702003558337,918.9396620742706,178.40814271039562,64.91786768134142,11.705788135528564,2.098974631895914,0.0004045665348017529,5.152850667419771e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/797,29.864066123962402,1952.0772526605667,349.5417594565405,63.444050780958605,64.92192884109913,11.705788135528564,2.0476928792810773,0.00015412656107533355,5.160936907773088e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/798,10.511569261550903,693.7169789731356,123.02584329720206,24.411019535364176,65.99770663541243,11.705788135528564,2.322637318692182,5.4816360293562974e-05,5.214859830117814e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/799,56.38680720329285,3671.407540123667,659.9671872519656,121.60709728163965,64.92062259825205,11.705788135528564,2.0872319686509866,0.00029019216693714427,5.146455019006605e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/800,12.120553016662598,799.467220573269,141.85951829291037,26.97702157661297,65.96164735231886,11.705788135528564,2.226017453948303,6.310247325518925e-05,5.206237138556286e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/801,33.8454909324646,2208.298298637193,396.12318015485926,65.92105270613047,64.94562459886825,11.705788135528564,1.9843374485712038,0.00017402103044503645,5.141631149398263e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/803,21.95894455909729,1436.406468124274,257.006547309153,45.79203663297449,64.93404209605741,11.705788135528564,2.091576525274402,0.00011334061145556615,5.161478100668125e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/804,17.595642566680908,1154.326947460821,205.93062791494603,38.70403095618258,64.92406297177803,11.705788135528564,2.0422433508685183,9.116760768152973e-05,5.181260493104391e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/805,33.167608976364136,2164.449132557908,388.1929467491513,77.02506160569556,64.9196978228277,11.705788135528564,2.302266284369799,0.00017137029433162137,5.166796752028254e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/806,41.68512487411499,2718.0257954188965,487.8975405215231,99.09107927796867,64.93029586722834,11.705788135528564,2.406812121568073,0.00021538136302286386,5.166863807492351e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/807,120.36746025085449,7827.839677266735,1408.824435666823,258.1132064818803,64.79173377529973,11.705788135528564,2.3707323086091425,0.000618756175839294,5.1405602024813136e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/808,60.447547912597656,3938.2593046049324,707.4840263199078,133.80010704509004,64.95456550143572,11.705788135528564,2.230136647107215,0.00031147355229581546,5.152790527519518e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/809,40.077967405319214,2615.602635480413,469.08219600841085,85.07406805904338,64.92180023758938,11.705788135528564,1.9731364183506106,0.00020656702406345205,5.154129249479756e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/2,41.93487286567688,3199.6182696925416,490.8225837440858,95.67707657822666,65.0947515037449,11.705788135528564,2.088940457031894,0.000246733943603093,5.8837413050807505e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/3,35.172051429748535,2294.2617094078855,411.65512999964096,69.77105580006082,64.91795548466744,11.705788135528564,1.8877607667922784,0.00018088618295977112,5.142895441315587e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/4,90.40848302841187,5883.013876407294,1058.1552622225556,173.97913916568086,64.89740198060126,11.705788135528564,1.7631634680462456,0.00046368037825339465,5.128726450455738e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/6,117.19303703308105,7621.419996131115,1371.6601776035727,223.5941788967466,64.91682902937868,11.705788135528564,2.0703263864149934,0.0006006327462497493,5.125157274320007e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/7,12.625056982040405,832.3571168851685,147.76585208064228,27.757022203900306,65.93093503414562,11.705788135528564,2.198833424526753,6.568157925788058e-05,5.20247784634279e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/8,27.60922622680664,1803.1482545174838,323.14746369109844,57.68904614171788,64.93876522854188,11.705788135528564,2.028898917806416,0.00014232604045566726,5.1550173585625e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/9,22.246233463287354,1455.9368907485964,260.36897404297576,48.6130388935635,64.91667025351303,11.705788135528564,2.0820767446213173,0.00011501633316640316,5.170148616673155e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/11,41.756709575653076,2724.269253413675,488.7306676536151,85.22806818689332,64.91406890935886,11.705788135528564,1.9227622482601114,0.0002149391048386049,5.147414799271651e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/12,14.044201612472534,923.6906349519292,164.378075203418,27.475021988720982,65.77185111743812,11.705788135528564,1.9565379210991227,7.269781591101643e-05,5.176358038498545e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/14,55.015767097473145,3583.1276044998085,643.9234267780997,122.108097687601,64.92286193924527,11.705788135528564,2.189697413808644,0.0002834262437363759,5.1517275626498276e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/16,40.76846647262573,2659.611468687492,477.16640490974925,92.07707369682794,64.92128879511539,11.705788135528564,2.2633232354720585,0.00021041819858609034,5.161297855718392e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/17,17.13315486907959,1123.3445806749564,200.51641790729832,40.03203203808425,64.87789799063606,11.705788135528564,2.185814737216315,8.888225679130128e-05,5.187734393956139e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/18,24.760887145996094,1619.550677639503,289.8059680484589,54.274043409918704,64.92576199845809,11.705788135528564,2.1400124523649624,0.0001279659938377245,5.16806983058428e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/19,22.65768027305603,1480.5495184386564,265.18634096969197,50.98704081660799,64.92555761595578,11.705788135528564,2.246871568927678,0.00011708893777979886,5.167737225025556e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/20,11.746956586837769,773.0085884064042,137.4866851052877,27.26802182451138,65.80692868310832,11.705788135528564,2.3215907481152156,6.111221052843055e-05,5.202386684301325e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/56,29.575613498687744,1931.84010547085,346.16544252602466,66.17605295105022,64.91900709616057,11.705788135528564,2.235851775723929,0.00015276575680288554,5.165260791958337e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/57,170.09562826156616,11055.501783394391,1990.8646109048623,363.168290550675,64.91142265276994,11.705788135528564,2.1512664029179707,0.0008738733013164493,5.137541218711644e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/58,55.80812978744507,3635.611521486881,653.1960163834123,120.91109673804112,64.93207856457693,11.705788135528564,2.197908766717324,0.00028737278896452456,5.149299753620729e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/59,34.426514863967896,2245.551651439898,402.9296974853611,71.06705685373527,64.89977128381743,11.705788135528564,1.9129466227679712,0.00017722768159382802,5.147999508347599e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/61,71.97913455963135,4686.48528218521,842.4732054985154,151.0301208384135,64.91972963739723,11.705788135528564,2.1802255760603138,0.0003701538131950934,5.142515472847736e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/62,45.457329988479614,2964.764984810131,532.038238484224,93.56507484312715,64.76442958764788,11.705788135528564,2.130887514923634,0.00023397732071792895,5.14718574050052e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/63,32.26112699508667,2105.941849752141,377.58001316682123,65.65205252400119,64.91218322353913,11.705788135528564,1.944518296394487,0.0001661247073423601,5.149377061987348e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/64,18.69947052001953,1227.0265876205,218.852861817327,41.27603303629712,64.93492111798433,11.705788135528564,2.3330824467486453,9.691503110162275e-05,5.182768731225098e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/65,56.79124450683594,3698.7818820231223,664.7055835124919,130.8811046868641,64.92065750038864,11.705788135528564,2.1707198599904585,0.00029288926067140125,5.157296044747642e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/66,20.575286388397217,1349.1624813291357,240.81005886184303,46.05303684002138,64.91637992941128,11.705788135528564,2.1148513986125526,0.00010661660569426607,5.181779912156612e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/67,39.69020318984985,2588.253928601514,464.54658489791836,86.65206932789715,64.92831858590174,11.705788135528564,2.1924068075523335,0.00020459202033172377,5.154723430190072e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/68,41.92168617248535,2735.0715420555116,490.66133801289465,92.30107384325947,64.92676015545217,11.705788135528564,2.208763802883125,0.0002162298210437351,5.157946656870262e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/69,93.06181502342224,6053.103542478946,1089.2242971264877,208.38216671563714,64.94189356682007,11.705788135528564,2.2910039893667684,0.0004790314780647098,5.147454710013391e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/70,32.62716555595398,2131.3792451020313,381.86731433554644,73.64405888949932,64.91661752953665,11.705788135528564,2.250074658760163,0.00016858263153128443,5.1669407580677985e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/71,79.45932126045227,5170.490655389216,930.0069895654585,179.16214332274194,64.91487959614724,11.705788135528564,2.248939098954254,0.000409233217952451,5.150222924898437e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/72,30.694120407104492,2006.2014859599046,359.23123078791974,68.21205457754331,64.7970820959138,11.705788135528564,2.203542537834821,0.00015859589766021884,5.166979719787314e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/74,111.00008392333984,7217.981254380384,1299.1784213172084,238.83919108698137,64.91382109882133,11.705788135528564,2.086849069110103,0.0005706114205949987,5.140639542120355e-06,0.066,0.045
