LLM,Benchmark prompt,Execution time (s),CPU Energy (J),RAM Energy (J),GPU Energy (J),CPU Power (W),RAM Power (W),GPU Power (W),CO2 emissions (Kg),CO2 emissions rate (Kg/s),MBPP pass@1,MBPP+ pass@1
llama-2-7b.Q2_K,Mbpp/410,27.948485374450684,1868.7045969624728,327.11544383413866,62.03404965390291,64.91171405654416,11.705788135528564,2.208887132337621,0.00014713996080281748,5.264684609253515e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/412,25.319270610809326,1699.5153806112273,296.3397106061283,55.712044590450205,64.91313365660938,11.705788135528564,2.031195901767966,0.0001336966410822751,5.280430196326319e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/413,55.257976770401,3652.1351737057976,646.7534238807953,112.67909012246946,64.92443478005083,11.705788135528564,2.016172848587599,0.0002874932881597179,5.202747276728272e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/414,14.782022953033447,1020.7430765938192,173.00972028352658,30.1510241285996,69.05632557038578,11.705788135528564,2.0399751721479604,7.975943220197218e-05,5.3957048000391985e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/415,170.62671828269958,11146.001012793677,1997.0752731250227,343.68827494688503,64.92049893392704,11.705788135528564,1.9459554235254608,0.0008789062221671864,5.151046864248936e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/418,44.21959662437439,2940.7221185758112,517.5613379677254,84.91906792471582,64.92006741087901,11.705788135528564,1.8500145112999113,0.00023090361895913177,5.221748649598826e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/419,22.90929388999939,1547.1946647547336,268.1271610220529,41.51903320348538,64.92211081008666,11.705788135528564,1.7445475245288842,0.00012100670825585185,5.281992052521313e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/420,30.78413701057434,2067.352012880297,360.28533679965,58.44104674110895,64.94747435992136,11.705788135528564,1.8150912287379541,0.00016201289505343383,5.262869477152549e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/421,13.235220432281494,920.2001021594741,154.90308279827195,26.49502121698788,69.53033323366688,11.705788135528564,2.002152181786247,7.178901309989541e-05,5.424088965288233e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/422,48.435900926589966,3202.719888173866,566.8974997603353,85.44206834528723,64.9023118834923,11.705788135528564,1.7218363494818232,0.00025122672881679154,5.186787568947128e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/424,16.77737545967102,1157.4330829457163,196.34796346069038,30.114024067984246,64.9517504339428,11.705788135528564,1.8751380222659162,9.018575083573459e-05,5.375438551310992e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/425,48.68361735343933,3217.1350237059833,569.798407475363,86.22706897938315,64.92332098670869,11.705788135528564,1.668610342485638,0.0002524063386500578,5.184625801686164e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/426,37.12309694290161,2478.7541830017467,434.49491689595783,66.28805303705576,64.92809862811285,11.705788135528564,1.7313132996522143,0.0001941706427122943,5.230453779514807e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/427,22.5305278301239,1522.4966489963326,263.6786950575804,39.72903178919296,64.91769604342028,11.705788135528564,1.6927064775397893,0.00011899063780407552,5.2813071536203396e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/428,74.40399503707886,4899.34043746921,870.8592527654562,130.6421045200068,64.92205013354456,11.705788135528564,1.9152137867298602,0.0003845463859051167,5.1683566952753e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/429,13.270656824111938,932.061958648947,155.3185969944251,26.17002090232745,70.23843278211112,11.705788135528564,1.9723040407367731,7.256792583625107e-05,5.468299481936702e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/430,14.694615125656128,1013.1432975139965,171.98667673697477,27.80102223312042,68.94976973268578,11.705788135528564,1.8921656915364238,7.904435456393065e-05,5.379137451917527e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/432,35.353317975997925,2354.467596572571,413.775847944617,67.64105412742083,64.92411365807254,11.705788135528564,1.9382139617248082,0.00018480907855681069,5.227488935615075e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/433,19.563000202178955,1339.1811143440264,228.96020563624086,40.21103217439759,64.90581665996577,11.705788135528564,2.04889677199747,0.00010481319543812364,5.357726031534233e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/435,32.42189359664917,2161.6346843063793,379.4621194689065,64.64105173051848,64.92919235553836,11.705788135528564,1.9185117693190887,0.00016981086933081646,5.2375370619428145e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/436,17.909942388534546,1223.0507044397903,209.60526730978086,36.245028994130735,64.91019064202523,11.705788135528564,1.9624151092188427,9.572542202207672e-05,5.344820209101148e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/437,10.12152647972107,724.5996766792856,118.45541599146223,21.305017040162966,71.59478672691795,11.705788135528564,2.1053183201774166,5.632866764964673e-05,5.5652344300539774e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/439,52.58413052558899,3473.4536647607033,615.4539127415187,110.83108866500879,64.92870987589389,11.705788135528564,2.197194301650131,0.000273688802715601,5.204779464451085e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/440,90.02266907691956,5913.610685884779,1053.6456425530519,193.84015503760565,61.98331424954507,11.705788135528564,0.0,0.0004666747334738209,5.183969085331965e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/441,12.522340297698975,883.915009131428,146.55775661889447,27.18602177935736,70.59093814336659,11.705788135528564,2.1713464212168,6.89255666245557e-05,5.50420807819933e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/445,101.49210119247437,6647.712359165636,1187.9007233014481,194.4771555827174,64.91419931258537,11.705788135528564,1.7793839390406572,0.0005233053667493538,5.156119152139072e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/446,37.31317448616028,2493.7295579820466,436.7174711654533,71.58205727364475,64.915328461224,11.705788135528564,2.0017743147105485,0.00019563639828328687,5.2430917759583764e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/447,38.22961664199829,2538.325610658876,447.4455926296627,72.35205791289445,64.92674647773399,11.705788135528564,1.9264052817181825,0.0001992919465817117,5.213024981337991e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/448,46.27447032928467,3071.402981120408,541.596217628102,93.54407483499472,64.94019845678507,11.705788135528564,2.0674541046462585,0.0002415482179719606,5.2199023836064845e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/450,14.424784660339355,995.5073424052357,168.82828267537226,27.130021749144362,69.0170509894086,11.705788135528564,1.881042242524124,7.764549946513724e-05,5.382783957851511e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/451,43.953596115112305,2921.5947722739584,514.447438864105,88.68707092233308,64.91567219377292,11.705788135528564,2.137224904039551,0.00022969975367160533,5.225960421305073e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/453,29.60402512550354,1981.9051425228718,346.49457627655846,58.81704705359425,64.91660997854626,11.705788135528564,1.967760012607732,0.00015557027482026355,5.255037926793323e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/454,97.38161039352417,6390.166121128798,1139.7852912724607,190.9941527941328,64.92605936513648,11.705788135528564,1.862256091822144,0.0005031590095340736,5.166879121230197e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/455,68.35318350791931,4507.229005780338,800.0221298162553,134.69010774542767,64.91768347520131,11.705788135528564,1.989275809697486,0.000354640729276182,5.188357163131894e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/456,172.08704781532288,11243.599900872741,2014.1695840328446,315.8972527273818,64.9228137929002,11.705788135528564,1.727241666053059,0.0008845694680506619,5.1402443082174754e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/457,62.40454864501953,4122.074043656582,730.393741439721,111.38208911347647,64.9415761990142,11.705788135528564,1.8328439961704122,0.00032348444437194036,5.1836677196728266e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/458,8.152645826339722,600.1200990957022,95.40903160661797,15.314012253497822,73.61659589783584,11.705788135528564,1.8788316931357398,4.6324265431430476e-05,5.682114299846703e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/459,80.55262351036072,5288.1380935071,942.8065727798607,139.24411138361847,64.91905275333178,11.705788135528564,1.7168121005240229,0.00041513281616261283,5.1535604685701915e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/460,171.47194576263428,11203.020443409165,2006.9732592776863,328.7732630269602,64.91600096144198,11.705788135528564,1.954935090857055,0.0008822951177753582,5.145419641978662e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/462,132.89714646339417,8694.393083508901,1555.4869953128862,238.9021911369582,64.9257457084132,11.705788135528564,1.7183040561610208,0.0006835335456787977,5.1433274819566835e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/463,64.930020570755,4281.475619177754,759.9544801571137,126.12710090422752,64.9205901319724,11.705788135528564,1.9033643574608932,0.0003367596547116925,5.18650158665392e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/465,38.17295813560486,2548.602997880768,446.7797423147684,75.43506036142844,64.93015326908724,11.705788135528564,1.9175117687737564,0.0002001192250276852,5.242434299086427e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/468,18.21212363243103,1242.662730129393,213.1456878299194,34.28702743804024,64.93602067934435,11.705788135528564,1.7230626378927751,9.7106622768735e-05,5.331976914312919e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/470,25.781124353408813,1740.5657844515133,301.7438622917182,44.176035348186815,64.91096458027043,11.705788135528564,1.6536974449879855,0.00013597221484640476,5.274099491647126e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/471,33.63334131240845,2244.421830536027,393.6406668214351,58.99904718376092,64.93166992659474,11.705788135528564,1.7796743242729347,0.00017576225657141487,5.225833940755995e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/472,53.95933222770691,3571.1940929529883,631.5537726414901,92.11407368070468,64.93088646602553,11.705788135528564,1.7123000994621027,0.0002798878014621262,5.187013810345304e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/473,31.008074045181274,2072.4539939618653,362.9088229310167,55.428044311156555,64.96577608808498,11.705788135528564,1.7119564655602981,0.00016231999722021484,5.234765531832176e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/474,24.785892486572266,1672.803941242084,290.0944135977494,44.91103591419687,64.91809381209906,11.705788135528564,1.752226790889857,0.0001308450339216248,5.279012405646073e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/475,39.27750325202942,2610.1535481211677,459.71281598487195,71.85905748201549,64.92995614813361,11.705788135528564,1.8542982010153726,0.00020474013681435162,5.2126566065212645e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/476,64.00743317604065,4224.805124841391,749.1536926187036,121.49409718915649,64.90943377596464,11.705788135528564,2.1058282522720417,0.00033206075862257986,5.187846819435923e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/477,169.60886192321777,11081.734524380527,1985.1667584478857,317.8002542597369,64.90036384512533,11.705788135528564,1.9043424296484175,0.0008722549733634904,5.142744096463319e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/478,15.077935934066772,1050.964885771235,176.45639523265444,30.622024493709432,65.38194313169555,11.705788135528564,2.061597736258667,8.198423602396228e-05,5.437364662011119e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/479,169.68668794631958,11077.66537912521,1986.0794786118224,324.7592597915627,64.92938616716285,11.705788135528564,1.916649774628103,0.000872502780136888,5.1418457788091455e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/554,10.525146722793579,754.1298983034322,123.18087653535758,21.703017367258326,71.65481025931311,11.705788135528564,2.062376553041693,5.858698075569442e-05,5.566381381536151e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/555,14.401240348815918,992.0707026559339,168.5564093559318,29.150023323154528,68.89107111965812,11.705788135528564,2.0243586774326707,7.753546245424234e-05,5.383943367115414e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/556,104.7387318611145,6855.060017043616,1225.887282683455,205.16816410918182,64.94074676476544,11.705788135528564,1.9723470761071742,0.000539990032887029,5.15559070930003e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/557,19.220420122146606,1319.3179904535543,224.94576017579197,39.85303187619138,64.91128760156337,11.705788135528564,2.009170444254584,0.0001032338104888088,5.371048594814965e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/558,83.36920428276062,5474.108590283367,975.7795609739665,156.73012537718023,64.93155707648957,11.705788135528564,1.7351688939300955,0.00043054046688606674,5.1642626385855454e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/559,91.02159094810486,5980.740145588288,1065.3369599893936,165.83113265937754,64.95708167692653,11.705788135528564,1.8501623877692206,0.0004699860367310015,5.163456624252589e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/560,51.482171297073364,3411.3552630820413,602.5565595109317,99.36007951125703,64.90832908307667,11.705788135528564,1.8989071668448239,0.00026805393183143415,5.206733225851186e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/562,33.81306743621826,2254.348022476978,395.7460963401535,68.0790544578258,64.92749528706253,11.705788135528564,2.0938350009562554,0.00017713806036560314,5.238745662449567e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/563,30.809438705444336,2066.5876712688187,360.5776951590196,55.269044202077566,65.00770094550566,11.705788135528564,1.8601835758058989,0.00016177542358495318,5.250839690122814e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/564,80.05180764198303,5257.500939997375,936.9477620520624,141.54911324339992,64.93383473261522,11.705788135528564,1.7768243181782357,0.0004129046576268824,5.157967943378898e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/565,12.863399744033813,898.890020111448,150.55466978767652,24.88301993253117,69.88200201570164,11.705788135528564,1.934652904563792,7.001184787918211e-05,5.4427172654456595e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/566,48.53250765800476,3206.5960412747686,568.0296666122315,87.43506994903782,64.92611850362026,11.705788135528564,1.7475150189377264,0.00025168299132895104,5.185864144966337e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/567,70.5109658241272,4642.639839108906,825.2857378948097,137.19110977490345,64.91866791647331,11.705788135528564,1.8267632980974466,0.00036527455563936054,5.180393593678051e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/568,10.779597520828247,770.4315663447592,126.15859756836471,21.178016959311208,71.47584730883726,11.705788135528564,1.9649881392105384,5.980916779821601e-05,5.548367430477181e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/569,69.08498692512512,4540.009649004824,808.5902126641588,124.58209964449907,64.92669325894653,11.705788135528564,1.532469786902898,0.0003566766261205415,5.162867389800776e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/572,44.40221452713013,2947.671508135319,519.6990104927518,70.1990561680077,64.9201036606363,11.705788135528564,1.6081003394991324,0.0002305365305819539,5.192005242015444e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/573,104.57339382171631,6847.75485519949,1223.9736534214242,186.3581490596289,64.92894876286655,11.705788135528564,1.816382386862042,0.0005381634500903177,5.146275074593205e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/576,47.65398597717285,3162.7108041666324,557.7431959107878,88.85807105798449,64.94236606237637,11.705788135528564,1.9368659360677933,0.00024824546068020044,5.209332558227441e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/577,26.607750177383423,1786.7302533830482,311.4207411843835,47.51503802253865,64.9175765128604,11.705788135528564,1.7434116757881943,0.00013982888321549165,5.255193779380345e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/578,97.09515285491943,6371.7891404272505,1136.4322725862676,181.31114506729773,64.92772194404469,11.705788135528564,1.7336354388494044,0.0005011118849412639,5.161039147752621e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/579,70.52753233909607,4650.452447358991,825.4779623648582,127.64110211662683,64.9215164185962,11.705788135528564,1.7696253855690134,0.00036517385959314855,5.177748993646825e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/580,77.55618786811829,5105.460863365416,907.7332623726322,135.44810838368448,64.90533456833748,11.705788135528564,1.7615023900327378,0.00040069505870448025,5.166513075473086e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/581,28.07485055923462,1892.3271138605035,328.59462558790733,55.175044130351125,64.90523959954477,11.705788135528564,1.9278233972996222,0.00014832880164208207,5.283333613089972e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/583,169.73167824745178,11078.028171415433,1986.6059301836133,342.50827403070616,64.91900405229944,11.705788135528564,2.099304101319252,0.0008737173991762827,5.147638956957052e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/585,47.62867450714111,3162.6050290820162,557.448362043187,99.10707927929252,64.93776128651085,11.705788135528564,1.957489736859702,0.00024888726171090186,5.225576069172058e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/586,31.008881092071533,2072.7266371799865,362.91872217306417,63.070050455849014,64.91373601355212,11.705788135528564,1.7844016552599506,0.00016283642464394915,5.251283468128225e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/587,33.896957874298096,2266.2689000136875,396.7268832123774,69.0170551877145,64.93911566321927,11.705788135528564,2.1226452091584367,0.0001780399644322402,5.252387694862629e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/588,18.977349996566772,1286.7055603636406,222.10075931633097,37.91603035381286,64.9053271579412,11.705788135528564,2.021889111421163,0.00010079688803602112,5.311431156312998e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/589,65.26529359817505,4297.314763849058,763.8799859373909,133.86810710187547,64.93657273547102,11.705788135528564,1.9714051569431588,0.0003385521448723015,5.187322789914916e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/590,34.219178438186646,2293.06352944936,400.50054293646076,71.24505700915051,64.93001111378197,11.705788135528564,2.021760411692938,0.0001801772349449187,5.2653875156701955e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/591,17.725642204284668,1210.6217094965928,207.4491722032052,36.25202898831503,64.91569534884685,11.705788135528564,1.9687693999238822,9.477539623944021e-05,5.346796192046061e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/592,47.711636781692505,3158.7792310213636,558.4201567085101,93.20607456402286,64.89712126979535,11.705788135528564,1.8932165028512387,0.000248316714855961,5.204531464559667e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/593,70.63356256484985,4655.110277085234,826.7204553902471,140.30811223904038,64.91962835329508,11.705788135528564,2.0781981536541823,0.00036638385657340283,5.187107138154325e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/594,57.99185299873352,3833.8078280438144,678.7567831304204,120.19409616073062,64.9286062608291,11.705788135528564,2.153311613532308,0.00030190787681508876,5.206039490093239e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/596,13.937310934066772,974.7930848338415,163.12106124304933,30.730024604963546,69.94468300246528,11.705788135528564,2.2051923530791746,7.615826823967124e-05,5.4643444922735175e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/597,45.81871223449707,3034.6003716783644,536.2600935785165,98.87507910661952,64.95670046675149,11.705788135528564,1.9817795550191404,0.00023914952982927748,5.2194729656592346e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/598,42.18275451660156,2802.7907822308184,493.7196428392142,86.80406946837138,64.92152369360636,11.705788135528564,1.9261427326308864,0.0002204840269419951,5.226875993961484e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/599,35.39535856246948,2356.691165351424,414.2679466068048,68.78405503414342,64.92505654065636,11.705788135528564,2.002307599647256,0.00018506054047006816,5.2283843980123465e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/600,22.940049648284912,1557.2023377608796,268.489813209855,45.8960367183181,64.91594442479942,11.705788135528564,2.026847049743067,0.00012196776299244175,5.316804665309891e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/602,45.3640673160553,3005.0415860313706,530.9156108511942,92.59507405943168,64.95188195676833,11.705788135528564,1.5607374403635026,0.0002364656959789853,5.212621133186951e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/603,15.1023850440979,1049.1234582980874,176.74117356907482,33.53002683184059,66.05865620569543,11.705788135528564,1.471957602203386,8.207230108446655e-05,5.43439336534072e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/604,19.646981239318848,1336.5226112172363,229.9400491919122,40.402032337283345,64.92812651337512,11.705788135528564,1.8973258660410628,0.00010471624756716018,5.329889935334953e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/605,49.06558036804199,3241.730195382084,574.2688627626696,97.20607778547219,64.93961805730876,11.705788135528564,2.1040268003609817,0.0002550159696985863,5.197451406580864e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/606,22.134297847747803,1504.1450583150956,259.05489780380725,45.61403647755924,64.92092735206224,11.705788135528564,1.9907417825491018,0.0001178768907591925,5.325531063601669e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/607,72.58048295974731,4769.301175437881,849.5088733976082,138.5201108377032,64.9269895451138,11.705788135528564,1.833812550241702,0.0003751940116972582,5.169351269064143e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/608,66.72506213188171,4403.115358489454,780.9653102200658,118.05409447447346,64.91471535652876,11.705788135528564,1.8634585376331128,0.0003455298128102169,5.178411256137598e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/610,48.72889757156372,3234.7317947833744,570.3263744935684,87.40806995319872,64.90448595984267,11.705788135528564,1.643061382959762,0.00025366445612627425,5.2056268203839465e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/611,36.519230365753174,2429.759700806214,427.4208800147197,68.36205470506229,64.9206859958982,11.705788135528564,1.8718226505829596,0.00019065192500210452,5.22058989449277e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/612,52.69894981384277,3488.858301084449,616.7983034907294,100.09508007726708,64.9264732722631,11.705788135528564,1.9004526092754301,0.000274080659438302,5.200875167465053e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/614,62.86302924156189,4134.205615361841,735.7525134592009,116.77509340302095,64.90479255528717,11.705788135528564,1.64831765002862,0.0003249757076666323,5.169583960357014e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/615,23.13900089263916,1568.9548191628655,270.8171091072169,39.43503154744121,64.9303323199753,11.705788135528564,1.5913729137398396,0.00012246426355777502,5.292547596414701e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/616,73.8640284538269,4854.317750451126,864.5292777466565,122.46109800457816,64.92405140680474,11.705788135528564,1.676019056458208,0.0003806666924854735,5.153614018269147e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/618,21.506366729736328,1464.2765364203115,251.70382727086323,37.959030402134886,64.91609187173891,11.705788135528564,1.712352710199107,0.00011430081987535026,5.3147433646850865e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/619,89.23554420471191,5852.065506648623,1044.447831716113,150.97312080172287,64.92713842611082,11.705788135528564,1.6429786834831217,0.0004592709890979854,5.146727049082472e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/620,102.99567151069641,6751.524738215492,1205.5050251863051,179.1531433156024,64.92458119017705,11.705788135528564,1.6417594332777425,0.000530219219675121,5.1479757537194775e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/622,19.0758638381958,1309.8338158661848,223.2539107752062,33.736026989572565,64.93504721892752,11.705788135528564,1.7034235605228076,0.00010210685742238674,5.352672795762838e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/623,58.648998737335205,3867.7666302108173,686.4508190021666,106.16108488932241,64.92538665287239,11.705788135528564,1.9018451449650724,0.00030370780722029767,5.178397138209985e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/624,13.244250059127808,926.3024460413827,155.00910543885323,25.539020421661007,69.94360962723728,11.705788135528564,1.9285902869638682,7.213129956140126e-05,5.446235101223347e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/626,51.196852684020996,3384.04201723144,599.2167165568237,94.37107553651458,64.90865179187333,11.705788135528564,1.8294462730920347,0.00026573120594906656,5.190381674223574e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/628,30.31519055366516,2034.2080893651694,354.800595738993,59.82204785937029,65.09448101157196,11.705788135528564,2.0662883176145037,0.00015958553725191937,5.264210263478789e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/629,20.490655422210693,1388.9593471665885,239.81701445619007,38.9300311411489,64.90888901460737,11.705788135528564,1.7819424566292408,0.00010868118285399479,5.303938825509243e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/630,28.862730741500854,1932.6042650821744,337.8169431190723,54.08004327875915,64.92250007691428,11.705788135528564,1.8483117625529861,0.00015148322669540743,5.248402448545669e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/631,42.576003074645996,2831.5945032737905,498.32152891471975,75.77706063273126,64.91977602847984,11.705788135528564,1.6787991751157134,0.00022194239667814653,5.212851856690916e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/632,20.828280210494995,1412.2243207785523,243.76658039031315,35.973028766989046,64.89883490167033,11.705788135528564,1.6419419644147233,0.00011026199938405588,5.293859995627332e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/633,55.54932904243469,3671.751350398729,650.1648835392112,97.80307825053569,64.93293284540181,11.705788135528564,1.8139923389442325,0.00028802451367666046,5.185022369156531e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/635,32.912182569503784,2192.8350082666025,385.1997112288192,59.159047324897074,64.92659365540666,11.705788135528564,1.5843463893005867,0.00017186078990691136,5.221798631676177e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/637,46.81599688529968,3107.744713193786,547.9359467633258,78.44806279138083,64.93970142449524,11.705788135528564,1.4591023757467874,0.00024334590805566948,5.197922168609863e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/638,83.25636196136475,5466.402061118149,974.4584070697762,137.47710999041374,64.92040502793411,11.705788135528564,1.6029362959756501,0.0004286974687579248,5.149125648282141e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/639,57.025216817855835,3771.492629191686,667.4450696710538,94.13107533760012,64.92548480183893,11.705788135528564,1.5749403925017447,0.00029541127771424183,5.180362201126119e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/641,35.05876135826111,2338.5622898483366,410.32605837633906,54.17404332490605,64.90414373665897,11.705788135528564,1.5214690753409512,0.00018267012565819155,5.210398730049482e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/643,13.963482856750488,974.5042056027365,163.42854057603415,23.193018552092326,69.7929059237039,11.705788135528564,1.661204355081895,7.566830834296781e-05,5.4190139465374734e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/644,30.127175092697144,2015.9809487834698,352.5996428603765,52.134041698082,65.314012003605,11.705788135528564,0.8679798451745707,0.0001577532657097731,5.2362448594794615e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/720,42.1292564868927,2794.77553781864,493.09323599425426,71.74205738920136,64.92768919086045,11.705788135528564,1.6952912871919692,0.0002189393052928243,5.196847121214706e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/721,177.30663871765137,11578.096932470136,2075.2778647435434,275.08222006815686,64.92032191782125,11.705788135528564,1.550726289684762,0.0009076904607053905,5.119325859822007e-06,0.000,0.000
llama-2-7b.Q2_K,Mbpp/722,103.23206782341003,6773.23777358589,1208.2619906098641,177.5111420158737,64.92651418626109,11.705788135528564,1.6916310665168746,0.000531706876014383,5.150597941367665e-06,0.000,0.000
